Drug1,Drug2,MACCS_TanimotoSimilarity
CLOUD244,CLOUD174,0.290697674419
CLOUD244,CLOUD175,0.283783783784
CLOUD244,CLOUD172,0.617283950617
CLOUD244,CLOUD173,0.0869565217391
CLOUD244,CLOUD170,0.301204819277
CLOUD244,CLOUD171,0.166666666667
CLOUD262,CLOUD153,0.328571428571
CLOUD219,CLOUD057,0.465753424658
CLOUD219,CLOUD056,0.380952380952
CLOUD219,CLOUD055,0.194444444444
CLOUD219,CLOUD054,0.385964912281
CLOUD219,CLOUD053,0.424657534247
CLOUD219,CLOUD052,0.465517241379
CLOUD219,CLOUD051,0.188405797101
CLOUD219,CLOUD050,0.40243902439
CLOUD252,CLOUD078,0.208333333333
CLOUD252,CLOUD079,0.0980392156863
CLOUD219,CLOUD059,0.346666666667
CLOUD219,CLOUD058,0.422535211268
CLOUD261,CLOUD249,0.302325581395
CLOUD261,CLOUD248,0.16
CLOUD261,CLOUD245,0.109090909091
CLOUD261,CLOUD244,0.40625
CLOUD261,CLOUD247,0.283018867925
CLOUD261,CLOUD246,0.207547169811
CLOUD261,CLOUD241,0.12676056338
CLOUD261,CLOUD240,0.223684210526
CLOUD261,CLOUD243,0.114285714286
CLOUD261,CLOUD242,0.0576923076923
CLOUD262,CLOUD155,0.338461538462
CLOUD265,CLOUD009,0.134615384615
CLOUD265,CLOUD008,0.206896551724
CLOUD265,CLOUD007,0.254901960784
CLOUD265,CLOUD006,0.0196078431373
CLOUD265,CLOUD005,0.0645161290323
CLOUD265,CLOUD004,0.0
CLOUD265,CLOUD003,0.0149253731343
CLOUD265,CLOUD002,0.169014084507
CLOUD265,CLOUD001,0.188679245283
CLOUD235,CLOUD064,0.155844155844
CLOUD235,CLOUD065,0.297297297297
CLOUD203,CLOUD106,0.227272727273
CLOUD203,CLOUD107,0.266666666667
CLOUD203,CLOUD104,0.296875
CLOUD203,CLOUD105,0.218181818182
CLOUD203,CLOUD102,0.157894736842
CLOUD203,CLOUD103,0.153846153846
CLOUD203,CLOUD100,0.369230769231
CLOUD203,CLOUD101,0.266666666667
CLOUD082,CLOUD006,0.291666666667
CLOUD082,CLOUD007,0.193548387097
CLOUD082,CLOUD004,0.232558139535
CLOUD082,CLOUD005,0.206349206349
CLOUD082,CLOUD002,0.524590163934
CLOUD082,CLOUD003,0.21875
CLOUD203,CLOUD108,0.227272727273
CLOUD082,CLOUD001,0.327272727273
CLOUD063,CLOUD047,0.490909090909
CLOUD063,CLOUD046,0.472727272727
CLOUD063,CLOUD045,0.394736842105
CLOUD063,CLOUD044,0.349206349206
CLOUD063,CLOUD043,0.338709677419
CLOUD063,CLOUD042,0.413793103448
CLOUD063,CLOUD041,0.197183098592
CLOUD063,CLOUD040,0.386666666667
CLOUD262,CLOUD210,0.434210526316
CLOUD063,CLOUD049,0.487804878049
CLOUD063,CLOUD048,0.296875
CLOUD161,CLOUD008,0.532608695652
CLOUD161,CLOUD009,0.357142857143
CLOUD161,CLOUD006,0.142857142857
CLOUD161,CLOUD007,0.26582278481
CLOUD161,CLOUD004,0.215384615385
CLOUD161,CLOUD005,0.307692307692
CLOUD161,CLOUD002,0.29347826087
CLOUD161,CLOUD003,0.223529411765
CLOUD161,CLOUD001,0.164705882353
CLOUD106,CLOUD038,0.462686567164
CLOUD106,CLOUD039,0.428571428571
CLOUD106,CLOUD034,0.22972972973
CLOUD106,CLOUD035,0.325
CLOUD106,CLOUD036,0.0909090909091
CLOUD106,CLOUD037,0.216666666667
CLOUD106,CLOUD030,0.107142857143
CLOUD106,CLOUD031,0.171428571429
CLOUD106,CLOUD032,0.269230769231
CLOUD106,CLOUD033,0.281690140845
CLOUD078,CLOUD067,0.582278481013
CLOUD174,CLOUD141,0.416666666667
CLOUD174,CLOUD140,0.141025641026
CLOUD174,CLOUD143,0.426666666667
CLOUD174,CLOUD142,0.538461538462
CLOUD174,CLOUD145,0.282051282051
CLOUD174,CLOUD144,0.430555555556
CLOUD174,CLOUD147,0.219512195122
CLOUD174,CLOUD146,0.308641975309
CLOUD174,CLOUD149,0.416666666667
CLOUD174,CLOUD148,0.171428571429
CLOUD189,CLOUD083,0.166666666667
CLOUD241,CLOUD018,0.172839506173
CLOUD241,CLOUD019,0.219178082192
CLOUD236,CLOUD179,0.240740740741
CLOUD236,CLOUD178,0.397058823529
CLOUD236,CLOUD177,0.3125
CLOUD236,CLOUD176,0.350649350649
CLOUD236,CLOUD175,0.338709677419
CLOUD236,CLOUD174,0.269230769231
CLOUD236,CLOUD173,0.125
CLOUD236,CLOUD172,0.451219512195
CLOUD236,CLOUD171,0.25
CLOUD236,CLOUD170,0.297297297297
CLOUD262,CLOUD219,0.394366197183
CLOUD111,CLOUD035,0.282051282051
CLOUD054,CLOUD012,0.106060606061
CLOUD218,CLOUD038,0.359375
CLOUD180,CLOUD010,0.223684210526
CLOUD180,CLOUD011,0.28
CLOUD180,CLOUD012,0.142857142857
CLOUD180,CLOUD013,0.263888888889
CLOUD180,CLOUD014,0.290322580645
CLOUD180,CLOUD015,0.36
CLOUD180,CLOUD016,0.318181818182
CLOUD180,CLOUD017,0.402985074627
CLOUD180,CLOUD018,0.27380952381
CLOUD180,CLOUD019,0.328947368421
CLOUD224,CLOUD174,0.231884057971
CLOUD224,CLOUD175,0.232142857143
CLOUD224,CLOUD176,0.153846153846
CLOUD198,CLOUD104,0.397058823529
CLOUD224,CLOUD170,0.123287671233
CLOUD224,CLOUD171,0.108695652174
CLOUD217,CLOUD138,0.407894736842
CLOUD217,CLOUD139,0.204819277108
CLOUD217,CLOUD136,0.36231884058
CLOUD217,CLOUD137,0.294871794872
CLOUD217,CLOUD134,0.584615384615
CLOUD133,CLOUD028,0.295774647887
CLOUD217,CLOUD132,0.521739130435
CLOUD217,CLOUD133,0.209677419355
CLOUD217,CLOUD130,0.178082191781
CLOUD217,CLOUD131,0.323943661972
CLOUD176,CLOUD008,0.441176470588
CLOUD176,CLOUD009,0.311688311688
CLOUD265,CLOUD186,0.266666666667
CLOUD265,CLOUD187,0.235294117647
CLOUD265,CLOUD184,0.253968253968
CLOUD223,CLOUD038,0.619047619048
CLOUD223,CLOUD039,0.507246376812
CLOUD176,CLOUD005,0.384615384615
CLOUD197,CLOUD067,0.473684210526
CLOUD260,CLOUD129,0.325581395349
CLOUD260,CLOUD128,0.217391304348
CLOUD223,CLOUD030,0.269230769231
CLOUD223,CLOUD031,0.228571428571
CLOUD223,CLOUD032,0.186440677966
CLOUD162,CLOUD088,0.203703703704
CLOUD223,CLOUD034,0.417910447761
CLOUD223,CLOUD035,0.428571428571
CLOUD223,CLOUD036,0.117647058824
CLOUD223,CLOUD037,0.203125
CLOUD135,CLOUD058,0.353658536585
CLOUD162,CLOUD087,0.327272727273
CLOUD265,CLOUD180,0.134328358209
CLOUD197,CLOUD068,0.317073170732
CLOUD135,CLOUD050,0.315789473684
CLOUD135,CLOUD051,0.164556962025
CLOUD135,CLOUD052,0.25
CLOUD198,CLOUD108,0.409090909091
CLOUD135,CLOUD054,0.171052631579
CLOUD135,CLOUD055,0.297297297297
CLOUD135,CLOUD056,0.369565217391
CLOUD135,CLOUD057,0.4625
CLOUD206,CLOUD145,0.333333333333
CLOUD206,CLOUD144,0.464285714286
CLOUD206,CLOUD147,0.276595744681
CLOUD206,CLOUD146,0.354838709677
CLOUD206,CLOUD141,0.527472527473
CLOUD206,CLOUD140,0.184782608696
CLOUD206,CLOUD143,0.411111111111
CLOUD206,CLOUD142,0.318681318681
CLOUD206,CLOUD149,0.561797752809
CLOUD206,CLOUD148,0.159090909091
CLOUD100,CLOUD089,0.555555555556
CLOUD100,CLOUD088,0.365079365079
CLOUD100,CLOUD087,0.424242424242
CLOUD100,CLOUD086,0.483146067416
CLOUD100,CLOUD085,0.260869565217
CLOUD100,CLOUD084,0.707692307692
CLOUD100,CLOUD083,0.514705882353
CLOUD100,CLOUD082,0.393442622951
CLOUD100,CLOUD081,0.472972972973
CLOUD100,CLOUD080,0.262295081967
CLOUD193,CLOUD029,0.296875
CLOUD193,CLOUD028,0.527777777778
CLOUD193,CLOUD021,0.376811594203
CLOUD193,CLOUD020,0.163636363636
CLOUD193,CLOUD023,0.27868852459
CLOUD193,CLOUD022,0.319444444444
CLOUD193,CLOUD025,0.319444444444
CLOUD193,CLOUD024,0.432835820896
CLOUD193,CLOUD027,0.394366197183
CLOUD193,CLOUD026,0.434210526316
CLOUD155,CLOUD078,0.333333333333
CLOUD155,CLOUD079,0.382978723404
CLOUD155,CLOUD074,0.148148148148
CLOUD155,CLOUD075,0.215384615385
CLOUD155,CLOUD076,0.185185185185
CLOUD155,CLOUD077,0.116883116883
CLOUD155,CLOUD070,0.307692307692
CLOUD155,CLOUD071,0.306666666667
CLOUD155,CLOUD072,0.0555555555556
CLOUD155,CLOUD073,0.270833333333
CLOUD185,CLOUD083,0.138888888889
CLOUD174,CLOUD031,0.411764705882
CLOUD174,CLOUD030,0.117647058824
CLOUD083,CLOUD001,0.181818181818
CLOUD083,CLOUD003,0.230769230769
CLOUD083,CLOUD002,0.353658536585
CLOUD083,CLOUD005,0.27027027027
CLOUD083,CLOUD004,0.16393442623
CLOUD083,CLOUD007,0.393939393939
CLOUD083,CLOUD006,0.12676056338
CLOUD083,CLOUD009,0.298507462687
CLOUD083,CLOUD008,0.33
CLOUD164,CLOUD029,0.2
CLOUD164,CLOUD028,0.48
CLOUD164,CLOUD023,0.215384615385
CLOUD164,CLOUD022,0.170731707317
CLOUD164,CLOUD021,0.297297297297
CLOUD164,CLOUD020,0.160714285714
CLOUD164,CLOUD027,0.26582278481
CLOUD164,CLOUD026,0.486486486486
CLOUD164,CLOUD025,0.333333333333
CLOUD164,CLOUD024,0.426470588235
CLOUD243,CLOUD091,0.307692307692
CLOUD237,CLOUD059,0.337209302326
CLOUD237,CLOUD058,0.533333333333
CLOUD237,CLOUD057,0.571428571429
CLOUD237,CLOUD056,0.382978723404
CLOUD237,CLOUD055,0.408450704225
CLOUD237,CLOUD054,0.291666666667
CLOUD237,CLOUD053,0.616438356164
CLOUD237,CLOUD052,0.302631578947
CLOUD237,CLOUD051,0.352112676056
CLOUD237,CLOUD050,0.357894736842
CLOUD228,CLOUD105,0.116666666667
CLOUD228,CLOUD104,0.31746031746
CLOUD225,CLOUD078,0.337662337662
CLOUD225,CLOUD079,0.142857142857
CLOUD228,CLOUD101,0.28813559322
CLOUD228,CLOUD100,0.253521126761
CLOUD228,CLOUD103,0.271186440678
CLOUD228,CLOUD102,0.0819672131148
CLOUD225,CLOUD072,0.0921052631579
CLOUD225,CLOUD073,0.316326530612
CLOUD225,CLOUD070,0.277777777778
CLOUD225,CLOUD071,0.329113924051
CLOUD225,CLOUD076,0.355263157895
CLOUD225,CLOUD077,0.134146341463
CLOUD225,CLOUD074,0.0615384615385
CLOUD225,CLOUD075,0.211267605634
CLOUD238,CLOUD221,0.164835164835
CLOUD238,CLOUD220,0.25
CLOUD238,CLOUD223,0.352941176471
CLOUD238,CLOUD222,0.189873417722
CLOUD238,CLOUD225,0.345679012346
CLOUD238,CLOUD224,0.121951219512
CLOUD238,CLOUD227,0.144736842105
CLOUD238,CLOUD226,0.255813953488
CLOUD148,CLOUD146,0.272727272727
CLOUD148,CLOUD147,0.0491803278689
CLOUD148,CLOUD144,0.288461538462
CLOUD148,CLOUD145,0.185185185185
CLOUD148,CLOUD142,0.230769230769
CLOUD148,CLOUD143,0.224137931034
CLOUD148,CLOUD140,0.232558139535
CLOUD148,CLOUD141,0.106666666667
CLOUD211,CLOUD070,0.375
CLOUD211,CLOUD076,0.450549450549
CLOUD204,CLOUD093,0.317073170732
CLOUD107,CLOUD082,0.384615384615
CLOUD204,CLOUD092,0.241379310345
CLOUD107,CLOUD083,0.232876712329
CLOUD107,CLOUD080,0.207547169811
CLOUD101,CLOUD004,0.150943396226
CLOUD101,CLOUD005,0.217391304348
CLOUD101,CLOUD006,0.428571428571
CLOUD018,CLOUD015,0.683333333333
CLOUD101,CLOUD001,0.396551724138
CLOUD101,CLOUD002,0.507462686567
CLOUD101,CLOUD003,0.34375
CLOUD107,CLOUD086,0.416666666667
CLOUD101,CLOUD008,0.268041237113
CLOUD101,CLOUD009,0.305084745763
CLOUD107,CLOUD087,0.327868852459
CLOUD067,CLOUD010,0.386666666667
CLOUD204,CLOUD099,0.333333333333
CLOUD067,CLOUD012,0.426666666667
CLOUD067,CLOUD013,0.397260273973
CLOUD067,CLOUD014,0.955223880597
CLOUD018,CLOUD010,0.483870967742
CLOUD067,CLOUD016,0.607594936709
CLOUD098,CLOUD022,0.320754716981
CLOUD067,CLOUD018,0.616438356164
CLOUD067,CLOUD019,0.513513513514
CLOUD107,CLOUD085,0.233333333333
CLOUD097,CLOUD084,0.382352941176
CLOUD097,CLOUD085,0.372549019608
CLOUD097,CLOUD086,0.352941176471
CLOUD097,CLOUD087,0.283333333333
CLOUD097,CLOUD080,0.0526315789474
CLOUD097,CLOUD081,0.210526315789
CLOUD097,CLOUD082,0.133333333333
CLOUD097,CLOUD083,0.131578947368
CLOUD097,CLOUD088,0.169491525424
CLOUD097,CLOUD089,0.338028169014
CLOUD127,CLOUD109,0.397727272727
CLOUD127,CLOUD108,0.306818181818
CLOUD127,CLOUD105,0.311688311688
CLOUD127,CLOUD104,0.231578947368
CLOUD127,CLOUD107,0.222222222222
CLOUD127,CLOUD106,0.197916666667
CLOUD127,CLOUD101,0.25
CLOUD127,CLOUD100,0.336956521739
CLOUD127,CLOUD103,0.224719101124
CLOUD127,CLOUD102,0.25
CLOUD085,CLOUD083,0.166666666667
CLOUD085,CLOUD082,0.222222222222
CLOUD085,CLOUD081,0.323529411765
CLOUD085,CLOUD080,0.115384615385
CLOUD267,CLOUD029,0.347826086957
CLOUD085,CLOUD084,0.260273972603
CLOUD267,CLOUD027,0.181818181818
CLOUD267,CLOUD026,0.375
CLOUD267,CLOUD025,0.423076923077
CLOUD267,CLOUD024,0.293103448276
CLOUD267,CLOUD023,0.212765957447
CLOUD267,CLOUD022,0.193548387097
CLOUD267,CLOUD021,0.174603174603
CLOUD267,CLOUD020,0.228571428571
CLOUD138,CLOUD088,0.28
CLOUD138,CLOUD089,0.525
CLOUD138,CLOUD084,0.571428571429
CLOUD138,CLOUD085,0.293333333333
CLOUD138,CLOUD086,0.613636363636
CLOUD138,CLOUD087,0.368421052632
CLOUD138,CLOUD080,0.16
CLOUD138,CLOUD081,0.451219512195
CLOUD138,CLOUD082,0.357142857143
CLOUD138,CLOUD083,0.361445783133
CLOUD132,CLOUD129,0.2625
CLOUD132,CLOUD128,0.298701298701
CLOUD132,CLOUD121,0.528571428571
CLOUD132,CLOUD120,0.666666666667
CLOUD132,CLOUD123,0.231707317073
CLOUD132,CLOUD122,0.378048780488
CLOUD132,CLOUD125,0.314285714286
CLOUD132,CLOUD124,0.337662337662
CLOUD132,CLOUD127,0.423913043478
CLOUD132,CLOUD126,0.352272727273
CLOUD118,CLOUD060,0.47619047619
CLOUD118,CLOUD061,0.390804597701
CLOUD118,CLOUD062,0.271428571429
CLOUD118,CLOUD063,0.287356321839
CLOUD118,CLOUD064,0.303797468354
CLOUD118,CLOUD065,0.264367816092
CLOUD118,CLOUD066,0.211111111111
CLOUD118,CLOUD067,0.329896907216
CLOUD118,CLOUD068,0.404494382022
CLOUD118,CLOUD069,0.395833333333
CLOUD222,CLOUD211,0.234567901235
CLOUD222,CLOUD210,0.178082191781
CLOUD222,CLOUD217,0.263157894737
CLOUD222,CLOUD216,0.161290322581
CLOUD222,CLOUD215,0.147540983607
CLOUD222,CLOUD214,0.121621621622
CLOUD192,CLOUD149,0.277777777778
CLOUD192,CLOUD148,0.181818181818
CLOUD192,CLOUD141,0.41975308642
CLOUD192,CLOUD140,0.0897435897436
CLOUD192,CLOUD143,0.41095890411
CLOUD192,CLOUD142,0.352112676056
CLOUD192,CLOUD145,0.263157894737
CLOUD192,CLOUD144,0.285714285714
CLOUD192,CLOUD147,0.116279069767
CLOUD192,CLOUD146,0.291139240506
CLOUD121,CLOUD037,0.345454545455
CLOUD121,CLOUD036,0.140625
CLOUD121,CLOUD035,0.289156626506
CLOUD121,CLOUD034,0.508196721311
CLOUD121,CLOUD033,0.210526315789
CLOUD121,CLOUD032,0.240740740741
CLOUD121,CLOUD031,0.383333333333
CLOUD121,CLOUD030,0.145454545455
CLOUD121,CLOUD039,0.507462686567
CLOUD121,CLOUD038,0.571428571429
CLOUD199,CLOUD108,0.426229508197
CLOUD199,CLOUD109,0.461538461538
CLOUD263,CLOUD095,0.480769230769
CLOUD199,CLOUD100,0.484375
CLOUD199,CLOUD101,0.464285714286
CLOUD199,CLOUD102,0.107692307692
CLOUD199,CLOUD103,0.306451612903
CLOUD199,CLOUD104,0.348484848485
CLOUD199,CLOUD105,0.140625
CLOUD199,CLOUD106,0.359375
CLOUD199,CLOUD107,0.389830508475
CLOUD255,CLOUD214,0.256756756757
CLOUD105,CLOUD101,0.145161290323
CLOUD105,CLOUD100,0.253731343284
CLOUD105,CLOUD103,0.147540983607
CLOUD105,CLOUD102,0.487804878049
CLOUD105,CLOUD104,0.181818181818
CLOUD213,CLOUD068,0.402985074627
CLOUD232,CLOUD108,0.508474576271
CLOUD232,CLOUD109,0.515625
CLOUD232,CLOUD102,0.233333333333
CLOUD232,CLOUD103,0.338709677419
CLOUD232,CLOUD100,0.469696969697
CLOUD232,CLOUD101,0.473684210526
CLOUD232,CLOUD106,0.308823529412
CLOUD232,CLOUD107,0.4
CLOUD232,CLOUD104,0.338235294118
CLOUD232,CLOUD105,0.271186440678
CLOUD086,CLOUD082,0.353658536585
CLOUD086,CLOUD083,0.34375
CLOUD086,CLOUD080,0.303797468354
CLOUD086,CLOUD081,0.588235294118
CLOUD213,CLOUD069,0.373333333333
CLOUD086,CLOUD084,0.522222222222
CLOUD086,CLOUD085,0.313953488372
CLOUD231,CLOUD146,0.3125
CLOUD230,CLOUD128,0.0961538461538
CLOUD230,CLOUD129,0.183673469388
CLOUD230,CLOUD126,0.169230769231
CLOUD230,CLOUD127,0.142857142857
CLOUD230,CLOUD124,0.333333333333
CLOUD230,CLOUD125,0.0652173913043
CLOUD230,CLOUD122,0.166666666667
CLOUD230,CLOUD123,0.288888888889
CLOUD230,CLOUD120,0.222222222222
CLOUD230,CLOUD121,0.185185185185
CLOUD239,CLOUD002,0.40625
CLOUD239,CLOUD003,0.190476190476
CLOUD239,CLOUD001,0.25
CLOUD239,CLOUD006,0.18
CLOUD239,CLOUD007,0.267857142857
CLOUD239,CLOUD004,0.162790697674
CLOUD239,CLOUD005,0.216666666667
CLOUD239,CLOUD008,0.287356321839
CLOUD239,CLOUD009,0.34693877551
CLOUD139,CLOUD078,0.348837209302
CLOUD139,CLOUD079,0.268656716418
CLOUD139,CLOUD076,0.397590361446
CLOUD139,CLOUD077,0.582089552239
CLOUD139,CLOUD074,0.344262295082
CLOUD139,CLOUD075,0.523076923077
CLOUD139,CLOUD072,0.476923076923
CLOUD139,CLOUD073,0.365384615385
CLOUD139,CLOUD070,0.418918918919
CLOUD139,CLOUD071,0.388235294118
CLOUD231,CLOUD103,0.405797101449
CLOUD231,CLOUD102,0.205479452055
CLOUD265,CLOUD238,0.128205128205
CLOUD224,CLOUD082,0.414634146341
CLOUD265,CLOUD239,0.243902439024
CLOUD224,CLOUD083,0.266666666667
CLOUD231,CLOUD107,0.306666666667
CLOUD231,CLOUD106,0.41095890411
CLOUD263,CLOUD171,0.295454545455
CLOUD263,CLOUD170,0.313432835821
CLOUD263,CLOUD173,0.222222222222
CLOUD263,CLOUD172,0.275862068966
CLOUD263,CLOUD175,0.271186440678
CLOUD231,CLOUD105,0.271428571429
CLOUD263,CLOUD177,0.333333333333
CLOUD263,CLOUD176,0.352112676056
CLOUD263,CLOUD179,0.156862745098
CLOUD263,CLOUD178,0.380952380952
CLOUD231,CLOUD104,0.4
CLOUD224,CLOUD088,0.439024390244
CLOUD224,CLOUD089,0.148648648649
CLOUD231,CLOUD108,0.303797468354
CLOUD263,CLOUD057,0.4
CLOUD197,CLOUD014,0.506666666667
CLOUD197,CLOUD015,0.397058823529
CLOUD197,CLOUD016,0.453333333333
CLOUD197,CLOUD017,0.279411764706
CLOUD197,CLOUD010,0.194444444444
CLOUD197,CLOUD011,0.328358208955
CLOUD179,CLOUD139,0.220588235294
CLOUD179,CLOUD138,0.184210526316
CLOUD179,CLOUD137,0.105263157895
CLOUD179,CLOUD136,0.375
CLOUD179,CLOUD135,0.25
CLOUD179,CLOUD134,0.194444444444
CLOUD197,CLOUD018,0.388888888889
CLOUD197,CLOUD019,0.305555555556
CLOUD179,CLOUD131,0.184615384615
CLOUD179,CLOUD130,0.0615384615385
CLOUD191,CLOUD139,0.223684210526
CLOUD163,CLOUD099,0.425531914894
CLOUD163,CLOUD098,0.363636363636
CLOUD246,CLOUD219,0.254237288136
CLOUD191,CLOUD138,0.388888888889
CLOUD163,CLOUD093,0.33734939759
CLOUD163,CLOUD092,0.321428571429
CLOUD163,CLOUD091,0.30612244898
CLOUD163,CLOUD090,0.41095890411
CLOUD163,CLOUD097,0.180327868852
CLOUD163,CLOUD096,0.360655737705
CLOUD163,CLOUD095,0.62
CLOUD163,CLOUD094,0.315789473684
CLOUD195,CLOUD078,0.333333333333
CLOUD195,CLOUD079,0.196721311475
CLOUD191,CLOUD130,0.112676056338
CLOUD195,CLOUD070,0.453125
CLOUD195,CLOUD071,0.325
CLOUD195,CLOUD072,0.555555555556
CLOUD195,CLOUD073,0.26213592233
CLOUD195,CLOUD074,0.320754716981
CLOUD187,CLOUD186,0.28813559322
CLOUD195,CLOUD076,0.283950617284
CLOUD195,CLOUD077,0.678571428571
CLOUD191,CLOUD132,0.361111111111
CLOUD095,CLOUD055,0.360655737705
CLOUD191,CLOUD134,0.476923076923
CLOUD191,CLOUD137,0.253333333333
CLOUD191,CLOUD136,0.225352112676
CLOUD207,CLOUD047,0.28
CLOUD172,CLOUD036,0.191011235955
CLOUD172,CLOUD035,0.627906976744
CLOUD172,CLOUD034,0.453488372093
CLOUD172,CLOUD033,0.388888888889
CLOUD207,CLOUD042,0.333333333333
CLOUD172,CLOUD031,0.208333333333
CLOUD172,CLOUD030,0.170731707317
CLOUD191,CLOUD144,0.372881355932
CLOUD191,CLOUD145,0.238095238095
CLOUD191,CLOUD146,0.377049180328
CLOUD191,CLOUD147,0.164179104478
CLOUD191,CLOUD140,0.0806451612903
CLOUD191,CLOUD141,0.347222222222
CLOUD172,CLOUD039,0.410526315789
CLOUD172,CLOUD038,0.450549450549
CLOUD187,CLOUD024,0.375
CLOUD242,CLOUD188,0.0769230769231
CLOUD263,CLOUD059,0.268656716418
CLOUD258,CLOUD146,0.333333333333
CLOUD258,CLOUD147,0.09375
CLOUD258,CLOUD144,0.43137254902
CLOUD258,CLOUD145,0.186440677966
CLOUD258,CLOUD142,0.296296296296
CLOUD258,CLOUD143,0.350877192982
CLOUD258,CLOUD140,0.204081632653
CLOUD258,CLOUD141,0.202702702703
CLOUD258,CLOUD148,0.444444444444
CLOUD258,CLOUD149,0.236111111111
CLOUD187,CLOUD025,0.260869565217
CLOUD095,CLOUD062,0.186440677966
CLOUD232,CLOUD001,0.287878787879
CLOUD146,CLOUD078,0.550724637681
CLOUD146,CLOUD079,0.266666666667
CLOUD146,CLOUD074,0.196721311475
CLOUD146,CLOUD075,0.304347826087
CLOUD146,CLOUD076,0.229885057471
CLOUD146,CLOUD077,0.25974025974
CLOUD146,CLOUD070,0.333333333333
CLOUD146,CLOUD071,0.434210526316
CLOUD146,CLOUD072,0.144736842105
CLOUD146,CLOUD073,0.357142857143
CLOUD111,CLOUD012,0.227272727273
CLOUD111,CLOUD013,0.266666666667
CLOUD111,CLOUD010,0.27868852459
CLOUD111,CLOUD011,0.173913043478
CLOUD111,CLOUD016,0.294871794872
CLOUD111,CLOUD017,0.0972222222222
CLOUD111,CLOUD014,0.3125
CLOUD111,CLOUD015,0.225352112676
CLOUD111,CLOUD018,0.260273972603
CLOUD111,CLOUD019,0.30303030303
CLOUD176,CLOUD068,0.404494382022
CLOUD198,CLOUD120,0.175824175824
CLOUD198,CLOUD123,0.353846153846
CLOUD198,CLOUD122,0.408450704225
CLOUD198,CLOUD125,0.295081967213
CLOUD198,CLOUD124,0.285714285714
CLOUD198,CLOUD127,0.255319148936
CLOUD198,CLOUD126,0.413333333333
CLOUD176,CLOUD060,0.333333333333
CLOUD198,CLOUD128,0.279411764706
CLOUD176,CLOUD062,0.126582278481
CLOUD176,CLOUD063,0.365853658537
CLOUD187,CLOUD028,0.324675324675
CLOUD176,CLOUD065,0.428571428571
CLOUD176,CLOUD066,0.379746835443
CLOUD176,CLOUD067,0.417582417582
CLOUD265,CLOUD218,0.166666666667
CLOUD265,CLOUD219,0.166666666667
CLOUD265,CLOUD216,0.172413793103
CLOUD265,CLOUD217,0.0819672131148
CLOUD265,CLOUD214,0.222222222222
CLOUD265,CLOUD215,0.122807017544
CLOUD265,CLOUD212,0.236842105263
CLOUD265,CLOUD213,0.1
CLOUD265,CLOUD210,0.159420289855
CLOUD265,CLOUD211,0.175
CLOUD218,CLOUD177,0.147058823529
CLOUD218,CLOUD176,0.20987654321
CLOUD218,CLOUD175,0.149253731343
CLOUD218,CLOUD174,0.207792207792
CLOUD218,CLOUD173,0.14
CLOUD218,CLOUD172,0.228260869565
CLOUD218,CLOUD171,0.0925925925926
CLOUD218,CLOUD170,0.139240506329
CLOUD218,CLOUD179,0.0892857142857
CLOUD218,CLOUD178,0.219178082192
CLOUD204,CLOUD008,0.260869565217
CLOUD120,CLOUD098,0.121621621622
CLOUD120,CLOUD099,0.216216216216
CLOUD120,CLOUD096,0.261904761905
CLOUD120,CLOUD097,0.301369863014
CLOUD120,CLOUD094,0.225
CLOUD120,CLOUD095,0.368421052632
CLOUD120,CLOUD092,0.472527472527
CLOUD120,CLOUD093,0.45652173913
CLOUD120,CLOUD090,0.482352941176
CLOUD120,CLOUD091,0.225352112676
CLOUD262,CLOUD049,0.436781609195
CLOUD229,CLOUD010,0.256756756757
CLOUD229,CLOUD011,0.263157894737
CLOUD122,CLOUD009,0.308823529412
CLOUD122,CLOUD008,0.483516483516
CLOUD229,CLOUD014,0.411764705882
CLOUD229,CLOUD015,0.291139240506
CLOUD229,CLOUD016,0.487179487179
CLOUD229,CLOUD017,0.287671232877
CLOUD122,CLOUD003,0.507692307692
CLOUD122,CLOUD002,0.378048780488
CLOUD122,CLOUD001,0.24
CLOUD122,CLOUD007,0.27027027027
CLOUD122,CLOUD006,0.322580645161
CLOUD122,CLOUD005,0.454545454545
CLOUD122,CLOUD004,0.216666666667
CLOUD260,CLOUD059,0.129032258065
CLOUD260,CLOUD058,0.186440677966
CLOUD223,CLOUD140,0.274193548387
CLOUD223,CLOUD141,0.313253012048
CLOUD260,CLOUD017,0.163265306122
CLOUD260,CLOUD053,0.303571428571
CLOUD260,CLOUD052,0.255813953488
CLOUD260,CLOUD051,0.243902439024
CLOUD143,CLOUD082,0.230769230769
CLOUD143,CLOUD083,0.240506329114
CLOUD143,CLOUD080,0.2
CLOUD143,CLOUD081,0.316455696203
CLOUD143,CLOUD086,0.380434782609
CLOUD143,CLOUD087,0.711538461538
CLOUD143,CLOUD084,0.376623376623
CLOUD143,CLOUD085,0.322580645161
CLOUD089,CLOUD021,0.418918918919
CLOUD089,CLOUD020,0.193548387097
CLOUD143,CLOUD088,0.208955223881
CLOUD143,CLOUD089,0.507042253521
CLOUD089,CLOUD025,0.438356164384
CLOUD089,CLOUD024,0.536231884058
CLOUD089,CLOUD027,0.3625
CLOUD089,CLOUD026,0.4875
CLOUD241,CLOUD193,0.197368421053
CLOUD241,CLOUD192,0.539682539683
CLOUD241,CLOUD191,0.215384615385
