Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD047,CLOUD200,2.23529411765,2.0,3.0,0.882352941176,3.0,3.9215686274509802
CLOUD047,CLOUD201,2.23529411765,1.0,2.2,0.582352941176,2.5294117647058822,2.627450980392157
CLOUD047,CLOUD202,2.23529411765,0,2.77777777778,1.66013071895,2.823529411764706,2.823529411764706
CLOUD047,CLOUD203,2.23529411765,None,3.10526315789,None,3.1176470588235294,3.1176470588235294
CLOUD047,CLOUD204,2.23529411765,2.2,1.21875,-0.998897058824,1.3529411764705883,2.9450980392156865
CLOUD047,CLOUD205,2.23529411765,1.1875,1.90909090909,0.197693850267,1.9411764705882353,2.551470588235294
CLOUD047,CLOUD206,2.23529411765,2.0,2.55,0.432352941176,2.6470588235294117,2.764705882352941
CLOUD047,CLOUD207,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD208,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD209,2.23529411765,2.0,2.78947368421,0.671826625387,2.8823529411764706,2.9705882352941178
CLOUD047,CLOUD210,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD211,2.23529411765,0,2.83333333333,1.71568627451,2.8823529411764706,2.8823529411764706
CLOUD047,CLOUD212,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD213,2.23529411765,2.0,2.47368421053,0.356037151703,2.5294117647058822,2.735294117647059
CLOUD047,CLOUD214,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD215,2.23529411765,None,3.10526315789,None,3.1176470588235294,3.1176470588235294
CLOUD047,CLOUD216,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD217,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD218,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD219,2.23529411765,1.26315789474,1.75,0.00077399380805,1.7058823529411764,2.557275541795666
CLOUD047,CLOUD220,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD221,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD222,2.23529411765,3.0,2.94736842105,0.329721362229,3.0,3.4705882352941178
CLOUD047,CLOUD223,2.23529411765,2.2,2.59090909091,0.373262032086,2.6470588235294117,3.1411764705882352
CLOUD047,CLOUD224,2.23529411765,3.0,2.47368421053,-0.143962848297,2.5294117647058822,3.088235294117647
CLOUD047,CLOUD225,2.23529411765,None,2.78947368421,None,2.8823529411764706,2.8823529411764706
CLOUD047,CLOUD226,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD227,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD228,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD229,2.23529411765,0,3.22222222222,2.1045751634,3.2941176470588234,3.2941176470588234
CLOUD047,CLOUD230,2.23529411765,0,2.94444444444,1.82679738562,3.0,3.0
CLOUD047,CLOUD231,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD232,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD233,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD234,2.23529411765,1.4,2.18518518519,0.367538126362,2.2941176470588234,2.711764705882353
CLOUD047,CLOUD235,2.23529411765,2.33333333333,2.31034482759,0.026031102096,2.4705882352941178,3.088235294117647
CLOUD047,CLOUD236,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD237,2.23529411765,0,2.66666666667,1.54901960784,2.7058823529411766,2.7058823529411766
CLOUD047,CLOUD238,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD239,2.23529411765,0,2.94444444444,1.82679738562,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD240,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD241,2.23529411765,2.0,2.5,0.382352941176,2.7058823529411766,3.1312217194570136
CLOUD047,CLOUD242,2.23529411765,0,3.33333333333,2.21568627451,3.411764705882353,3.411764705882353
CLOUD047,CLOUD243,2.23529411765,2.5,2.28571428571,-0.0819327731092,2.4705882352941178,2.9705882352941178
CLOUD047,CLOUD244,2.23529411765,2.0,2.65217391304,0.53452685422,2.823529411764706,3.088235294117647
CLOUD047,CLOUD245,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD246,2.23529411765,2.0,2.6,0.482352941176,2.7058823529411766,2.823529411764706
CLOUD047,CLOUD247,2.23529411765,0,2.66666666667,1.54901960784,2.7058823529411766,2.7058823529411766
CLOUD047,CLOUD248,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD249,2.23529411765,0,3.05555555556,1.93790849673,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD250,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD251,2.23529411765,1.8,2.25925925926,0.241612200436,2.2941176470588234,3.011764705882353
CLOUD047,CLOUD252,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD253,2.23529411765,None,2.57894736842,None,2.6470588235294117,2.6470588235294117
CLOUD047,CLOUD254,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD255,2.23529411765,1.71428571429,1.75,-0.224789915966,1.9411764705882353,2.6554621848739495
CLOUD047,CLOUD256,2.23529411765,0,2.61111111111,1.49346405229,2.7058823529411766,2.7058823529411766
CLOUD047,CLOUD257,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD258,2.23529411765,None,2.89473684211,None,3.0,3.0
CLOUD047,CLOUD259,2.23529411765,0,3.05555555556,1.93790849673,3.1176470588235294,3.1176470588235294
CLOUD047,CLOUD260,2.23529411765,0,3.0,1.88235294118,3.0588235294117645,3.0588235294117645
CLOUD047,CLOUD261,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD262,2.23529411765,2.0,1.57692307692,-0.5407239819,1.8235294117647058,2.764705882352941
CLOUD047,CLOUD263,2.23529411765,0,3.16666666667,2.04901960784,3.235294117647059,3.235294117647059
CLOUD047,CLOUD264,2.23529411765,2.0,2.7,0.582352941176,2.823529411764706,3.0
CLOUD047,CLOUD265,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD266,2.23529411765,0,None,None,None,None
CLOUD047,CLOUD267,2.23529411765,1.0,2.78260869565,1.16496163683,3.0,3.6666666666666665
CLOUD048,CLOUD049,0,0,2.0,2.0,2.0,2.0
CLOUD048,CLOUD050,0,0,2.0,2.0,2.0,2.0
CLOUD048,CLOUD051,0,1.5,1.85714285714,1.10714285714,1.0,2.0
CLOUD048,CLOUD052,0,3.0,3.0,1.5,3.0,3.0
CLOUD048,CLOUD053,0,1.75,2.22222222222,1.34722222222,2.0,2.25
CLOUD048,CLOUD054,0,2.0,2.25,1.25,2.0,2.3333333333333335
CLOUD048,CLOUD055,0,0,None,None,None,None
CLOUD048,CLOUD056,0,0,3.0,3.0,3.0,3.0
CLOUD048,CLOUD057,0,0,3.0,3.0,3.0,3.0
