Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD001,CLOUD253,1.0,2.0,2.0,0.5,2.0,2.0
CLOUD001,CLOUD254,1.0,1.4,1.85714285714,0.657142857143,1.5,2.1
CLOUD001,CLOUD255,1.0,0,None,None,None,None
CLOUD001,CLOUD256,1.0,2.0,1.875,0.375,1.0,2.25
CLOUD001,CLOUD257,1.0,0,None,None,None,None
CLOUD001,CLOUD258,1.0,2.0,2.16666666667,0.666666666667,2.0,2.375
CLOUD001,CLOUD259,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD260,1.0,1.45454545455,2.38461538462,1.15734265734,2.0,2.4545454545454546
CLOUD001,CLOUD261,1.0,0,None,None,None,None
CLOUD001,CLOUD262,1.0,1.68421052632,2.0,0.657894736842,0.5,2.236842105263158
CLOUD001,CLOUD263,1.0,0,None,None,None,None
CLOUD001,CLOUD264,1.0,2.33333333333,2.2,0.533333333333,2.0,2.3333333333333335
CLOUD001,CLOUD265,1.0,0,3.0,2.5,3.0,3.0
CLOUD001,CLOUD266,1.0,0,2.0,1.5,2.0,2.0
CLOUD001,CLOUD267,1.0,1.0,2.57142857143,1.57142857143,2.0,2.9
CLOUD002,CLOUD003,0,1.76923076923,3.5,2.61538461538,3.0,3.5384615384615383
CLOUD002,CLOUD004,0,1.57142857143,3.625,2.83928571429,3.0,3.7142857142857144
CLOUD002,CLOUD005,0,1.6,3.33333333333,2.53333333333,3.0,3.4
CLOUD002,CLOUD006,0,1.675,3.29268292683,2.45518292683,2.0,3.325
CLOUD002,CLOUD007,0,0,None,None,None,None
CLOUD002,CLOUD008,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD009,0,1.66666666667,3.42857142857,2.59523809524,3.0,3.5
CLOUD002,CLOUD010,0,2.0,3.0,2.0,3.0,3.0
CLOUD002,CLOUD011,0,1.8,3.16666666667,2.26666666667,3.0,3.2
CLOUD002,CLOUD012,0,2.0,3.16666666667,2.16666666667,2.0,3.272727272727273
CLOUD002,CLOUD013,0,0,4.0,4.0,4.0,4.0
CLOUD002,CLOUD014,0,0,None,None,None,None
CLOUD002,CLOUD015,0,2.57142857143,3.625,2.33928571429,3.0,3.7142857142857144
CLOUD002,CLOUD016,0,1.88888888889,3.3,2.35555555556,3.0,3.3333333333333335
CLOUD002,CLOUD017,0,2.375,3.22222222222,2.03472222222,2.0,3.375
CLOUD002,CLOUD018,0,2.0,3.4,2.4,3.0,3.5
CLOUD002,CLOUD019,0,1.75,3.66666666667,2.79166666667,3.0,3.75
CLOUD002,CLOUD020,0,1.5,3.44444444444,2.69444444444,3.0,3.5
CLOUD002,CLOUD021,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD022,0,0,None,None,None,None
CLOUD002,CLOUD023,0,1.63333333333,3.1935483871,2.37688172043,2.0,3.2333333333333334
CLOUD002,CLOUD024,0,1.19178082192,2.93243243243,2.33654202147,1.0,2.958904109589041
CLOUD002,CLOUD025,0,1.63333333333,3.22580645161,2.40913978495,2.0,3.2666666666666666
CLOUD002,CLOUD026,0,2.5,3.0,1.75,3.0,3.0
CLOUD002,CLOUD027,0,0,None,None,None,None
CLOUD002,CLOUD028,0,3.0,4.0,2.5,4.0,4.0
CLOUD002,CLOUD029,0,2.38461538462,3.5,2.30769230769,3.0,3.5384615384615383
CLOUD002,CLOUD030,0,1.0,3.33333333333,2.83333333333,3.0,3.5
CLOUD002,CLOUD031,0,1.33333333333,2.9375,2.27083333333,2.0,3.0
CLOUD002,CLOUD032,0,1.45454545455,3.41666666667,2.68939393939,3.0,3.4545454545454546
CLOUD002,CLOUD033,0,0,None,None,None,None
CLOUD002,CLOUD034,0,0,None,None,None,None
CLOUD002,CLOUD035,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD036,0,0,4.0,4.0,4.0,4.0
CLOUD002,CLOUD037,0,1.86486486486,3.31578947368,2.38335704125,2.0,3.3513513513513513
CLOUD002,CLOUD038,0,1.5,3.2,2.45,3.0,3.25
CLOUD002,CLOUD039,0,0,None,None,None,None
CLOUD002,CLOUD040,0,1.42857142857,3.5,2.78571428571,3.0,3.5714285714285716
CLOUD002,CLOUD041,0,1.125,3.44444444444,2.88194444444,3.0,3.5
CLOUD002,CLOUD042,0,2.16666666667,3.42857142857,2.34523809524,3.0,3.5
CLOUD002,CLOUD043,0,1.375,2.77777777778,2.09027777778,2.0,2.875
CLOUD002,CLOUD044,0,1.97142857143,3.44444444444,2.45873015873,2.0,3.4857142857142858
CLOUD002,CLOUD045,0,1.52631578947,3.55,2.78684210526,3.0,3.5789473684210527
CLOUD002,CLOUD046,0,1.81818181818,3.0,2.09090909091,2.0,3.090909090909091
CLOUD002,CLOUD047,0,1.95,3.28571428571,2.31071428571,3.0,3.3
CLOUD002,CLOUD048,0,1.63636363636,2.91666666667,2.09848484848,2.0,3.0
CLOUD002,CLOUD049,0,1.54545454545,3.0,2.22727272727,3.0,3.0
CLOUD002,CLOUD050,0,0,3.0,3.0,3.0,3.0
CLOUD002,CLOUD051,0,1.61904761905,3.18181818182,2.37229437229,2.0,3.238095238095238
CLOUD002,CLOUD052,0,1.63157894737,3.0,2.18421052632,2.0,3.0526315789473686
CLOUD002,CLOUD053,0,1.56,3.19230769231,2.41230769231,2.0,3.24
CLOUD002,CLOUD054,0,1.32142857143,2.96551724138,2.30480295567,2.0,3.0
CLOUD002,CLOUD055,0,0,None,None,None,None
CLOUD002,CLOUD056,0,2.0625,3.35294117647,2.32169117647,3.0,3.375
CLOUD002,CLOUD057,0,1.13333333333,3.1875,2.62083333333,2.0,3.2666666666666666
CLOUD002,CLOUD058,0,1.82142857143,3.1724137931,2.26169950739,2.0,3.2142857142857144
CLOUD002,CLOUD059,0,1.38888888889,3.21818181818,2.52373737374,2.0,3.240740740740741
CLOUD002,CLOUD060,0,1.66666666667,3.30769230769,2.47435897436,3.0,3.3333333333333335
CLOUD002,CLOUD061,0,1.5,3.2,2.45,3.0,3.25
CLOUD002,CLOUD062,0,1.3950617284,3.24390243902,2.54637157483,2.0,3.259259259259259
CLOUD002,CLOUD063,0,1.45070422535,3.13888888889,2.41353677621,2.0,3.1549295774647885
CLOUD002,CLOUD064,0,1.56164383562,3.2972972973,2.51647537949,2.0,3.315068493150685
CLOUD002,CLOUD065,0,2.0,3.25,2.25,3.0,3.3333333333333335
CLOUD002,CLOUD066,0,1.71428571429,3.125,2.26785714286,3.0,3.142857142857143
CLOUD002,CLOUD067,0,0,None,None,None,None
