Drug1,Drug2,d_A,d_B,d_AB,s_AB,AB_Min,AB_Mean
CLOUD059,CLOUD178,3.0,1.6,2.44444444444,0.144444444444,2.5,3.15
CLOUD059,CLOUD179,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD180,3.0,3.0,3.0,0.0,3.0,3.125
CLOUD059,CLOUD181,3.0,2.0,3.0,0.5,3.0,3.125
CLOUD059,CLOUD182,3.0,0,None,None,None,None
CLOUD059,CLOUD183,3.0,0,None,None,None,None
CLOUD059,CLOUD184,3.0,2.71428571429,2.81818181818,-0.038961038961,2.75,3.1785714285714284
CLOUD059,CLOUD185,3.0,0,None,None,None,None
CLOUD059,CLOUD186,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD187,3.0,0,None,None,None,None
CLOUD059,CLOUD188,3.0,2.0,3.14285714286,0.642857142857,3.25,3.3333333333333335
CLOUD059,CLOUD189,3.0,1.71428571429,1.90909090909,-0.448051948052,1.75,2.9285714285714284
CLOUD059,CLOUD190,3.0,0,3.2,1.7,3.25,3.25
CLOUD059,CLOUD191,3.0,0,None,None,None,None
CLOUD059,CLOUD192,3.0,2.66666666667,2.8,-0.0333333333333,2.75,3.2083333333333335
CLOUD059,CLOUD193,3.0,0,None,None,None,None
CLOUD059,CLOUD194,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD195,3.0,1.0,2.16666666667,0.166666666667,2.25,2.375
CLOUD059,CLOUD196,3.0,0,2.4,0.9,2.5,2.5
CLOUD059,CLOUD197,3.0,0,None,None,None,None
CLOUD059,CLOUD198,3.0,2.75,3.125,0.25,3.0,3.625
CLOUD059,CLOUD199,3.0,0,None,None,None,None
CLOUD059,CLOUD200,3.0,3.0,2.71428571429,-0.285714285714,2.75,3.0833333333333335
CLOUD059,CLOUD201,3.0,0,None,None,None,None
CLOUD059,CLOUD202,3.0,0,2.4,0.9,2.5,2.5
CLOUD059,CLOUD203,3.0,0,3.4,1.9,3.5,3.5
CLOUD059,CLOUD204,3.0,0,None,None,None,None
CLOUD059,CLOUD205,3.0,0,2.2,0.7,2.25,2.25
CLOUD059,CLOUD206,3.0,2.0,3.0,0.5,3.0,3.125
CLOUD059,CLOUD207,3.0,None,3.16666666667,None,3.25,3.25
CLOUD059,CLOUD208,3.0,0,None,None,None,None
CLOUD059,CLOUD209,3.0,2.0,3.0,0.5,3.0,3.125
CLOUD059,CLOUD210,3.0,0,None,None,None,None
CLOUD059,CLOUD211,3.0,0,None,None,None,None
CLOUD059,CLOUD212,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD213,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD214,3.0,0,None,None,None,None
CLOUD059,CLOUD215,3.0,0,None,None,None,None
CLOUD059,CLOUD216,3.0,0,None,None,None,None
CLOUD059,CLOUD217,3.0,0,3.2,1.7,3.25,3.25
CLOUD059,CLOUD218,3.0,0,3.4,1.9,3.5,3.5
CLOUD059,CLOUD219,3.0,1.4,2.42857142857,0.228571428571,2.0,2.875
CLOUD059,CLOUD220,3.0,0,None,None,None,None
CLOUD059,CLOUD221,3.0,0,None,None,None,None
CLOUD059,CLOUD222,3.0,0,3.2,1.7,3.25,3.25
CLOUD059,CLOUD223,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD224,3.0,0,None,None,None,None
CLOUD059,CLOUD225,3.0,0,None,None,None,None
CLOUD059,CLOUD226,3.0,1.63636363636,2.93333333333,0.615151515152,2.75,3.2045454545454546
CLOUD059,CLOUD227,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD228,3.0,0,None,None,None,None
CLOUD059,CLOUD229,3.0,0,3.2,1.7,3.25,3.25
CLOUD059,CLOUD230,3.0,2.0,2.66666666667,0.166666666667,2.75,2.875
CLOUD059,CLOUD231,3.0,0,None,None,None,None
CLOUD059,CLOUD232,3.0,3.0,3.0,0.0,3.0,3.125
CLOUD059,CLOUD233,3.0,0,3.4,1.9,3.5,3.5
CLOUD059,CLOUD234,3.0,1.1,2.64285714286,0.592857142857,2.5,2.925
CLOUD059,CLOUD235,3.0,2.13636363636,2.92307692308,0.354895104895,2.75,3.352272727272727
CLOUD059,CLOUD236,3.0,0,3.0,1.5,3.0,3.0
CLOUD059,CLOUD237,3.0,0,2.6,1.1,2.75,2.75
CLOUD059,CLOUD238,3.0,0,None,None,None,None
CLOUD059,CLOUD239,3.0,1.0,3.0,1.0,3.0,3.0833333333333335
CLOUD059,CLOUD240,3.0,0,3.0,1.5,3.0,3.0
