Drug1,Drug2,Batch,InteractionType,Value,MahalanobisDistance
CLOUD034,CLOUD141,Batch2,Decreasing,0.37232595704,5.81944450634
CLOUD034,CLOUD143,Batch1,Decreasing,0.623472710613,3.18176434343
CLOUD222,CLOUD209,Batch2,Decreasing,0.765559506305,13.4153831007
CLOUD051,CLOUD141,Batch2,Decreasing,0.550214102958,5.29924235734
CLOUD053,CLOUD117,Batch1,Decreasing,-0.0381499530772,5.15949733059
CLOUD130,CLOUD196,Batch2,Decreasing,0.84158291723,6.29599812138
CLOUD227,CLOUD047,Batch1,Decreasing,-0.0690318769832,3.08917086501
CLOUD053,CLOUD112,Batch2,Decreasing,0.657684037613,8.98782995558
CLOUD013,CLOUD102,Batch2,Decreasing,0.48105584659,3.72499131489
CLOUD089,CLOUD104,Batch2,Decreasing,0.150616651315,6.08202058206
CLOUD089,CLOUD027,Batch2,Decreasing,0.298917704885,4.96848002218
CLOUD053,CLOUD057,Batch2,Decreasing,0.493844940889,6.91609882497
CLOUD089,CLOUD101,Batch2,Decreasing,-0.601765565504,7.99867473193
CLOUD191,CLOUD177,Batch2,Decreasing,0.337221072127,3.36517211665
CLOUD265,CLOUD046,Batch2,Decreasing,0.607984693108,3.28067863667
CLOUD038,CLOUD199,Batch1,Decreasing,0.363558770066,3.78048043917
CLOUD236,CLOUD141,Batch2,Decreasing,0.544342983129,4.82454423948
CLOUD008,CLOUD102,Batch2,Decreasing,0.491153771479,5.63357182097
CLOUD189,CLOUD112,Batch2,Decreasing,0.63889531079,7.224894096
CLOUD088,CLOUD209,Batch2,Decreasing,0.806059562254,7.3570118437
CLOUD114,CLOUD178,Batch2,Decreasing,0.682052011832,7.43991890688
CLOUD216,CLOUD156,Batch1,Decreasing,0.481706802577,3.74448340463
CLOUD009,CLOUD104,Batch2,Decreasing,0.275411602516,6.68235167162
CLOUD036,CLOUD046,Batch2,Decreasing,0.330639297995,4.42971928403
CLOUD009,CLOUD103,Batch2,Decreasing,0.662827295466,3.13609448589
CLOUD117,CLOUD031,Batch2,Decreasing,0.462496476739,12.5779986079
CLOUD131,CLOUD104,Batch2,Decreasing,0.49780437965,5.8120080092
CLOUD006,CLOUD047,Batch1,Decreasing,-0.0431614819782,5.22902851514
CLOUD104,CLOUD102,Batch2,Decreasing,0.499720582814,3.37777689001
CLOUD115,CLOUD027,Batch1,Decreasing,0.065845209123,7.7788873565
CLOUD146,CLOUD031,Batch2,Decreasing,0.877170344685,5.24263722681
CLOUD222,CLOUD112,Batch2,Decreasing,0.636859839748,10.8612062262
CLOUD071,CLOUD179,Batch2,Decreasing,0.773047227993,3.35215703723
CLOUD053,CLOUD027,Batch1,Decreasing,0.0815622372902,3.11453911165
CLOUD089,CLOUD209,Batch2,Decreasing,0.459662459745,12.7172838719
CLOUD133,CLOUD194,Batch2,Decreasing,0.269585421955,6.96252923017
CLOUD083,CLOUD102,Batch2,Decreasing,0.366105768313,4.70796823215
CLOUD066,CLOUD196,Batch2,Decreasing,0.813614918806,4.04742792235
CLOUD161,CLOUD104,Batch2,Decreasing,0.293207756485,5.60524375951
CLOUD057,CLOUD053,Batch2,Decreasing,0.517133331173,6.91609882497
CLOUD261,CLOUD199,Batch1,Decreasing,0.289268125698,3.68198802521
CLOUD021,CLOUD112,Batch2,Decreasing,0.719235195031,9.30330263011
CLOUD144,CLOUD194,Batch2,Decreasing,0.472001073564,3.91186688129
CLOUD042,CLOUD104,Batch2,Decreasing,0.297915794084,5.18979510891
CLOUD120,CLOUD196,Batch2,Decreasing,0.586169442959,4.30707543722
CLOUD128,CLOUD143,Batch1,Decreasing,0.384624903352,4.26406654455
CLOUD143,CLOUD102,Batch2,Decreasing,-0.980105798603,3.11356819902
CLOUD164,CLOUD104,Batch2,Decreasing,0.387903768568,4.87284336502
CLOUD114,CLOUD179,Batch2,Decreasing,0.792523813358,4.67669381766
CLOUD099,CLOUD141,Batch2,Decreasing,0.402635259672,3.66239432389
CLOUD210,CLOUD046,Batch2,Decreasing,0.538784122465,6.50538352589
CLOUD187,CLOUD063,Batch2,Decreasing,0.853885194658,3.84307380016
CLOUD120,CLOUD104,Batch2,Decreasing,0.360073393792,5.67741919338
CLOUD120,CLOUD103,Batch2,Decreasing,0.710743816432,3.94872201958
CLOUD146,CLOUD103,Batch2,Decreasing,0.6454938938,3.84093808487
CLOUD029,CLOUD102,Batch2,Decreasing,0.502571722639,4.30369551458
CLOUD115,CLOUD112,Batch1,Decreasing,0.784533575361,4.09000271608
CLOUD019,CLOUD104,Batch2,Decreasing,0.137345362085,7.16608704902
CLOUD029,CLOUD104,Batch2,Decreasing,0.359476044317,6.13075061063
CLOUD140,CLOUD103,Batch2,Decreasing,0.597579788942,5.18253308275
CLOUD132,CLOUD046,Batch2,Decreasing,0.533150692308,4.55969455198
CLOUD224,CLOUD077,Batch1,Decreasing,0.809299909181,3.14548528032
CLOUD040,CLOUD102,Batch2,Decreasing,0.504227850718,4.71371295594
CLOUD040,CLOUD103,Batch2,Decreasing,0.7186654943,4.05455126657
CLOUD040,CLOUD104,Batch2,Decreasing,0.448571539263,4.36814790812
CLOUD043,CLOUD089,Batch2,Decreasing,0.917218067644,3.68118259196
CLOUD170,CLOUD047,Batch2,Decreasing,0.296109782525,3.06911203729
CLOUD237,CLOUD141,Batch2,Decreasing,0.303207702526,4.19484458088
CLOUD213,CLOUD057,Batch1,Decreasing,0.380396344641,3.18612679457
CLOUD220,CLOUD031,Batch1,Decreasing,0.48317494673,3.02519485931
CLOUD231,CLOUD103,Batch2,Decreasing,0.72164160235,3.41075541358
CLOUD229,CLOUD101,Batch2,Decreasing,0.591119279472,3.0644606782
CLOUD168,CLOUD141,Batch2,Decreasing,-0.00311949762147,4.38098327674
CLOUD183,CLOUD104,Batch2,Decreasing,0.364606304789,4.49506307303
CLOUD026,CLOUD046,Batch2,Decreasing,0.701424252333,3.30998954037
CLOUD045,CLOUD046,Batch2,Decreasing,-0.149496291835,7.06004029464
CLOUD015,CLOUD104,Batch2,Decreasing,0.417758110027,3.56057241573
CLOUD056,CLOUD103,Batch2,Decreasing,0.678653146449,4.7750921843
CLOUD056,CLOUD104,Batch2,Decreasing,0.561521725804,5.00539618902
CLOUD015,CLOUD102,Batch2,Decreasing,0.601981542549,4.62031272953
CLOUD140,CLOUD199,Batch1,Decreasing,0.257952500482,3.72509242408
CLOUD141,CLOUD031,Batch2,Decreasing,0.812889426771,11.1425704712
CLOUD045,CLOUD196,Batch2,Decreasing,0.794818713715,3.80794833251
CLOUD125,CLOUD199,Batch1,Decreasing,0.132567137977,3.95986149656
CLOUD222,CLOUD063,Batch2,Decreasing,0.711581649667,6.07965049823
CLOUD220,CLOUD104,Batch2,Decreasing,0.589343277657,3.16550408298
CLOUD081,CLOUD141,Batch2,Decreasing,0.50117106561,4.91335858515
CLOUD223,CLOUD103,Batch1,Decreasing,-0.189788794275,7.59277867965
CLOUD247,CLOUD027,Batch1,Decreasing,0.718815864877,3.3577318017
CLOUD223,CLOUD101,Batch2,Decreasing,0.573442724749,4.10930389453
CLOUD038,CLOUD104,Batch2,Decreasing,0.493251453139,3.67021415516
CLOUD044,CLOUD178,Batch2,Decreasing,-0.119229458522,7.46914254698
CLOUD210,CLOUD152,Batch1,Decreasing,-0.0350491624675,3.21881122257
CLOUD259,CLOUD102,Batch2,Decreasing,0.436718396836,3.70177046187
CLOUD169,CLOUD112,Batch2,Decreasing,0.67941357966,8.76819933941
CLOUD196,CLOUD027,Batch2,Decreasing,0.735622763472,5.70824584418
CLOUD259,CLOUD101,Batch2,Decreasing,0.0565901785851,6.59081436693
CLOUD241,CLOUD031,Batch2,Decreasing,0.922852683505,4.99222386412
CLOUD218,CLOUD103,Batch2,Decreasing,0.0865546452224,9.61892994285
CLOUD101,CLOUD178,Batch2,Decreasing,0.447160487202,6.60244127986
CLOUD125,CLOUD104,Batch2,Decreasing,0.469310389749,3.77581586962
CLOUD191,CLOUD046,Batch2,Decreasing,0.547380538146,4.50917947988
CLOUD094,CLOUD112,Batch1,Decreasing,0.500091002583,3.72924094198
CLOUD132,CLOUD104,Batch2,Decreasing,0.46673185121,4.33642218235
CLOUD069,CLOUD104,Batch2,Decreasing,0.392574272658,4.78569706699
CLOUD194,CLOUD179,Batch2,Decreasing,0.653991677464,3.87920639639
CLOUD196,CLOUD117,Batch2,Decreasing,0.675557576091,18.4833467425
CLOUD178,CLOUD179,Batch2,Decreasing,0.692123172984,7.08448865747
CLOUD119,CLOUD117,Batch2,Decreasing,0.906567034582,3.28715767078
CLOUD092,CLOUD063,Batch2,Decreasing,0.851011072855,14.5079740377
CLOUD074,CLOUD177,Batch2,Decreasing,0.489870106951,5.42640363056
CLOUD179,CLOUD178,Batch2,Decreasing,0.701648721562,7.08448865747
CLOUD159,CLOUD031,Batch2,Decreasing,-0.0257358591499,18.3708271206
CLOUD189,CLOUD143,Batch1,Decreasing,0.47910655028,4.64227565453
CLOUD228,CLOUD104,Batch2,Decreasing,0.368656328341,4.2311361079
CLOUD258,CLOUD196,Batch2,Decreasing,0.629127309405,3.75898623613
CLOUD063,CLOUD057,Batch1,Decreasing,-0.149415432307,3.34291359544
CLOUD194,CLOUD209,Batch2,Decreasing,0.81805903549,3.83149009219
CLOUD241,CLOUD102,Batch2,Decreasing,0.282784605072,6.56928487728
CLOUD199,CLOUD053,Batch1,Decreasing,0.64779862524,3.32841791483
CLOUD209,CLOUD027,Batch2,Decreasing,-0.132253660663,5.85418491935
CLOUD051,CLOUD104,Batch2,Decreasing,0.622309498109,3.55223605463
CLOUD060,CLOUD063,Batch1,Decreasing,0.611553646944,3.21666881246
CLOUD103,CLOUD063,Batch1,Decreasing,-0.218949461361,4.03651669445
CLOUD178,CLOUD194,Batch2,Decreasing,0.224860672922,6.98297565861
CLOUD149,CLOUD104,Batch2,Decreasing,0.372407686745,4.69903762898
CLOUD051,CLOUD103,Batch2,Decreasing,0.683552687608,5.04974044824
CLOUD159,CLOUD194,Batch2,Decreasing,-0.0433154810736,9.32170185599
CLOUD246,CLOUD104,Batch2,Decreasing,0.662530322508,3.54743337173
CLOUD192,CLOUD047,Batch1,Decreasing,-0.445265378758,4.24054610764
CLOUD202,CLOUD196,Batch2,Decreasing,0.867457666037,3.45972877259
CLOUD103,CLOUD117,Batch1,Decreasing,0.333316619082,3.40266221325
CLOUD103,CLOUD209,Batch2,Decreasing,0.419444254312,7.50061021006
CLOUD031,CLOUD089,Batch2,Decreasing,0.518440530044,10.1612261069
CLOUD021,CLOUD103,Batch2,Decreasing,0.513052356298,5.37686500761
CLOUD066,CLOUD101,Batch2,Decreasing,0.618326417287,3.05038212024
CLOUD010,CLOUD103,Batch2,Decreasing,0.737591990113,3.4150012646
CLOUD051,CLOUD196,Batch2,Decreasing,0.862598884985,4.17490641713
CLOUD010,CLOUD101,Batch2,Decreasing,0.494137228779,3.85874067796
CLOUD246,CLOUD103,Batch2,Decreasing,0.105766499117,9.65407582118
CLOUD131,CLOUD027,Batch2,Decreasing,0.333215689704,7.79025175968
CLOUD034,CLOUD117,Batch2,Decreasing,0.915738363679,7.75157485856
CLOUD113,CLOUD104,Batch2,Decreasing,0.426520023884,4.78864870451
CLOUD175,CLOUD196,Batch2,Decreasing,0.920548043687,4.17189961683
CLOUD053,CLOUD143,Batch2,Decreasing,0.542932140342,5.25780242227
CLOUD153,CLOUD077,Batch1,Decreasing,0.377196928396,8.50133561526
CLOUD196,CLOUD112,Batch1,Decreasing,0.78731433013,3.94798059668
CLOUD156,CLOUD209,Batch1,Decreasing,0.42527862482,4.8180969289
CLOUD053,CLOUD063,Batch2,Decreasing,0.428657202842,7.99447177414
CLOUD204,CLOUD141,Batch2,Decreasing,0.209238215322,7.1602343403
CLOUD008,CLOUD177,Batch1,Decreasing,0.190571592849,3.27267369842
CLOUD123,CLOUD103,Batch2,Decreasing,0.736432681267,3.70455431737
CLOUD115,CLOUD089,Batch1,Decreasing,-0.258493441485,4.83043457478
CLOUD047,CLOUD103,Batch2,Decreasing,0.620209862378,4.24277926011
CLOUD161,CLOUD063,Batch2,Decreasing,0.848427070985,6.86392655195
CLOUD047,CLOUD104,Batch1,Decreasing,0.0661947849097,3.96859725228
CLOUD261,CLOUD102,Batch2,Decreasing,0.380073185118,4.62603265316
CLOUD216,CLOUD194,Batch2,Decreasing,0.036761462628,7.399494771
CLOUD236,CLOUD103,Batch2,Decreasing,0.652205050084,4.38167287583
CLOUD231,CLOUD112,Batch2,Decreasing,0.568355741859,6.11516476199
CLOUD187,CLOUD143,Batch1,Decreasing,0.630925029549,4.59928673211
CLOUD117,CLOUD101,Batch2,Decreasing,-0.287517337601,5.95527484957
CLOUD231,CLOUD089,Batch2,Decreasing,0.759841527616,3.87705647148
CLOUD076,CLOUD117,Batch1,Decreasing,0.545806601367,8.35471283391
CLOUD031,CLOUD179,Batch2,Decreasing,0.471556260149,11.347264084
CLOUD140,CLOUD027,Batch2,Decreasing,0.600842518594,6.01540050966
CLOUD019,CLOUD143,Batch1,Decreasing,0.629157919476,3.83960885496
CLOUD027,CLOUD046,Batch2,Decreasing,0.177668502418,5.05475585752
CLOUD194,CLOUD027,Batch2,Decreasing,0.152150033753,5.16094778214
CLOUD180,CLOUD199,Batch1,Decreasing,-0.356431356313,6.3150822366
CLOUD179,CLOUD089,Batch2,Decreasing,0.633056168696,4.54673348344
CLOUD090,CLOUD031,Batch2,Decreasing,0.906016317672,3.67228756873
CLOUD105,CLOUD112,Batch2,Decreasing,0.548939573405,15.0996711082
CLOUD237,CLOUD102,Batch2,Decreasing,0.590546962899,6.73958282685
CLOUD093,CLOUD194,Batch2,Decreasing,0.341620565532,5.96429113471
CLOUD093,CLOUD196,Batch2,Decreasing,0.769452035189,3.31166113465
CLOUD042,CLOUD031,Batch2,Decreasing,0.874106832363,6.64225324592
CLOUD209,CLOUD117,Batch2,Decreasing,0.436175379111,17.6998982703
CLOUD077,CLOUD063,Batch1,Decreasing,-0.804044139722,4.12376279101
CLOUD192,CLOUD046,Batch2,Decreasing,0.703179303563,3.70845294842
CLOUD142,CLOUD209,Batch2,Decreasing,0.853618494269,4.59489959522
CLOUD187,CLOUD031,Batch2,Decreasing,0.876711792478,5.34147364548
CLOUD023,CLOUD143,Batch1,Decreasing,0.453573488321,4.17695489678
CLOUD091,CLOUD103,Batch2,Decreasing,0.661590624952,4.73026113366
CLOUD004,CLOUD199,Batch1,Decreasing,0.379139871767,5.25263121718
CLOUD121,CLOUD177,Batch1,Decreasing,0.228189637107,3.82367568361
CLOUD114,CLOUD046,Batch2,Decreasing,0.022408521732,6.20493753372
CLOUD155,CLOUD104,Batch2,Decreasing,0.204372000318,7.3473356964
CLOUD107,CLOUD196,Batch2,Decreasing,0.889731027521,3.1510607607
CLOUD060,CLOUD199,Batch1,Decreasing,0.351812327267,4.18897889155
CLOUD153,CLOUD104,Batch2,Decreasing,0.441978598523,4.72520494594
CLOUD202,CLOUD103,Batch2,Decreasing,0.676042004892,4.43022086406
CLOUD264,CLOUD115,Batch1,Decreasing,0.578674373594,4.1235117158
CLOUD090,CLOUD104,Batch2,Decreasing,0.530847695961,4.85702947186
CLOUD090,CLOUD102,Batch2,Decreasing,0.499630042555,7.44405346996
CLOUD257,CLOUD103,Batch2,Decreasing,0.0303974684936,9.69551057002
CLOUD237,CLOUD031,Batch2,Decreasing,0.864872121528,5.27554943505
CLOUD081,CLOUD103,Batch2,Decreasing,0.615431446212,5.58196775832
CLOUD184,CLOUD089,Batch2,Decreasing,0.906604653975,3.03919260708
CLOUD211,CLOUD117,Batch2,Decreasing,0.918856778596,3.65575154886
CLOUD211,CLOUD112,Batch1,Decreasing,0.313762291281,6.64044036341
CLOUD129,CLOUD089,Batch2,Decreasing,0.598116432769,5.01628726104
CLOUD154,CLOUD053,Batch2,Decreasing,0.885971297414,3.76181872995
CLOUD177,CLOUD117,Batch2,Decreasing,0.769357216014,6.31172238148
CLOUD189,CLOUD209,Batch1,Decreasing,0.419709355544,3.4049260483
CLOUD175,CLOUD046,Batch2,Decreasing,0.41170018422,5.47522731047
CLOUD141,CLOUD047,Batch1,Decreasing,-0.392570016696,3.59685336253
CLOUD061,CLOUD027,Batch2,Decreasing,0.703826537786,3.55910494089
CLOUD041,CLOUD104,Batch2,Decreasing,0.514595764277,3.87568464861
CLOUD168,CLOUD104,Batch2,Decreasing,0.658390069741,3.38514207378
CLOUD032,CLOUD103,Batch2,Decreasing,0.744145954425,3.2025555878
CLOUD107,CLOUD103,Batch2,Decreasing,0.594102055208,4.36534074427
CLOUD159,CLOUD143,Batch1,Decreasing,0.538699695785,5.31700127479
CLOUD098,CLOUD178,Batch2,Decreasing,0.663578089337,3.26284690147
CLOUD032,CLOUD104,Batch2,Decreasing,0.443024895927,3.04619200513
CLOUD027,CLOUD031,Batch2,Decreasing,0.800810787512,11.1227164096
CLOUD084,CLOUD103,Batch2,Decreasing,0.0435941454934,10.3111287303
CLOUD207,CLOUD077,Batch2,Decreasing,0.882507412238,3.84336478174
CLOUD144,CLOUD141,Batch2,Decreasing,0.494679625756,6.6444954834
CLOUD203,CLOUD194,Batch2,Decreasing,0.306040072818,5.8648858094
CLOUD186,CLOUD046,Batch2,Decreasing,0.294912319594,4.84221883917
CLOUD057,CLOUD117,Batch1,Decreasing,-0.106423003861,4.2835749607
CLOUD082,CLOUD103,Batch1,Decreasing,0.0592167898002,3.28281996096
CLOUD247,CLOUD117,Batch2,Decreasing,0.849921394355,3.45985213343
CLOUD003,CLOUD196,Batch2,Decreasing,0.718897451739,4.61233931166
CLOUD189,CLOUD102,Batch2,Decreasing,0.58317566662,3.16045763473
CLOUD256,CLOUD104,Batch2,Decreasing,0.67784584865,4.5591671683
CLOUD028,CLOUD178,Batch2,Decreasing,0.806015359843,6.13390162589
CLOUD007,CLOUD104,Batch2,Decreasing,0.319052512146,4.75681616754
CLOUD007,CLOUD103,Batch2,Decreasing,0.093940385244,11.5016655189
CLOUD241,CLOUD101,Batch2,Decreasing,0.544383727035,3.06206196727
CLOUD125,CLOUD046,Batch2,Decreasing,0.0411257408622,7.26307776682
CLOUD031,CLOUD117,Batch2,Decreasing,0.503596598491,12.5779986079
CLOUD156,CLOUD031,Batch1,Decreasing,0.110609183212,3.31712937022
CLOUD053,CLOUD209,Batch2,Decreasing,0.42630688635,10.6859502571
CLOUD147,CLOUD177,Batch2,Decreasing,0.457451095838,5.08555353457
CLOUD031,CLOUD112,Batch2,Decreasing,0.688661231944,16.9197495505
CLOUD198,CLOUD104,Batch2,Decreasing,0.270751927345,5.38134146394
CLOUD194,CLOUD046,Batch2,Decreasing,0.242763686348,5.46792187413
CLOUD156,CLOUD103,Batch2,Decreasing,0.0188314832143,10.0276924156
CLOUD123,CLOUD031,Batch2,Decreasing,0.916639315014,4.56104953248
CLOUD028,CLOUD104,Batch2,Decreasing,0.42815458659,5.29352886761
CLOUD207,CLOUD102,Batch2,Decreasing,0.554643706527,5.22968883002
CLOUD189,CLOUD199,Batch1,Decreasing,0.232579249883,3.60399915864
CLOUD028,CLOUD102,Batch2,Decreasing,0.572818541871,3.20619625853
CLOUD058,CLOUD046,Batch2,Decreasing,0.758285033229,6.46130090997
CLOUD030,CLOUD104,Batch2,Decreasing,0.587387635461,3.72789324753
CLOUD063,CLOUD031,Batch2,Decreasing,-0.09396811209,8.43530654617
CLOUD134,CLOUD103,Batch2,Decreasing,0.737944624452,3.014555044
CLOUD043,CLOUD141,Batch2,Decreasing,0.538159798871,7.93904261674
CLOUD134,CLOUD104,Batch2,Decreasing,0.468503288747,4.45218582852
CLOUD221,CLOUD063,Batch2,Decreasing,0.108519497336,8.52106296974
CLOUD137,CLOUD178,Batch2,Decreasing,0.814451391502,3.2504463991
CLOUD089,CLOUD057,Batch2,Decreasing,0.528115977759,10.3213775728
CLOUD040,CLOUD046,Batch2,Decreasing,-0.243296128611,9.59745369175
CLOUD053,CLOUD104,Batch2,Decreasing,0.428067878808,4.07062735489
CLOUD109,CLOUD046,Batch2,Decreasing,0.712838533508,5.4234217289
CLOUD215,CLOUD047,Batch1,Decreasing,-0.0936313607956,3.51555287152
CLOUD178,CLOUD063,Batch2,Decreasing,0.196851619594,14.9764118989
CLOUD137,CLOUD104,Batch2,Decreasing,0.357436605783,5.54806664423
CLOUD058,CLOUD143,Batch1,Decreasing,0.56031779766,5.59324265122
CLOUD137,CLOUD102,Batch2,Decreasing,0.50587245233,3.1098976501
CLOUD031,CLOUD027,Batch2,Decreasing,-0.301052589979,11.1227164096
CLOUD196,CLOUD209,Batch2,Decreasing,0.648131211682,5.62672103373
CLOUD235,CLOUD102,Batch2,Decreasing,0.591991629058,4.92594324304
CLOUD137,CLOUD031,Batch1,Decreasing,0.0339470423889,3.51101537245
CLOUD225,CLOUD057,Batch2,Decreasing,0.766704964952,7.21716612514
CLOUD036,CLOUD177,Batch2,Decreasing,-0.0245923180059,7.121012885
CLOUD139,CLOUD104,Batch2,Decreasing,0.618358586338,3.09075414962
CLOUD053,CLOUD199,Batch1,Decreasing,0.460038081749,3.32841791483
CLOUD006,CLOUD112,Batch2,Decreasing,0.748887528007,8.03020076782
CLOUD139,CLOUD103,Batch2,Decreasing,0.675612732008,3.5600217118
CLOUD038,CLOUD117,Batch2,Decreasing,0.936205930951,3.54370641342
CLOUD196,CLOUD178,Batch2,Decreasing,0.712886337836,6.22212041914
CLOUD117,CLOUD027,Batch2,Decreasing,0.259999419194,6.90610379715
CLOUD104,CLOUD115,Batch2,Decreasing,0.845080281126,4.53627958405
CLOUD117,CLOUD143,Batch2,Decreasing,0.334568669627,5.04625414412
CLOUD104,CLOUD117,Batch2,Decreasing,0.403571369368,5.51867610838
CLOUD133,CLOUD046,Batch2,Decreasing,-0.120584012908,8.32677520703
CLOUD053,CLOUD031,Batch1,Decreasing,-0.307108986644,5.372805385
CLOUD222,CLOUD101,Batch2,Decreasing,0.656100786446,4.4663573754
CLOUD198,CLOUD047,Batch2,Decreasing,0.193613255931,3.43402592714
CLOUD059,CLOUD194,Batch1,Decreasing,-0.000617770122602,3.5955870819
CLOUD202,CLOUD031,Batch2,Decreasing,0.878341501186,3.5423543459
CLOUD035,CLOUD103,Batch2,Decreasing,0.580991574341,4.93762629557
CLOUD143,CLOUD194,Batch1,Decreasing,0.134952913908,4.23194850658
CLOUD020,CLOUD101,Batch2,Decreasing,0.484862311927,5.41815125651
CLOUD240,CLOUD046,Batch2,Decreasing,0.0382982214755,8.08740436057
CLOUD182,CLOUD089,Batch2,Decreasing,0.659195247255,8.88795169455
CLOUD213,CLOUD117,Batch2,Decreasing,0.917276396211,4.47383383095
CLOUD063,CLOUD209,Batch2,Decreasing,0.342496454428,10.8584053346
CLOUD156,CLOUD063,Batch1,Decreasing,0.0575134166756,3.09328846493
CLOUD056,CLOUD063,Batch1,Decreasing,0.463308411149,3.67018557761
CLOUD066,CLOUD053,Batch2,Decreasing,0.0012767876242,11.5156716896
CLOUD146,CLOUD115,Batch1,Decreasing,0.62373825609,3.01217688102
CLOUD029,CLOUD117,Batch1,Decreasing,0.736366694553,3.1830853176
CLOUD240,CLOUD117,Batch2,Decreasing,0.938521468519,4.35733829001
CLOUD010,CLOUD104,Batch2,Decreasing,0.552729306418,3.93227301933
CLOUD130,CLOUD103,Batch2,Decreasing,0.665352135554,4.47243523471
CLOUD147,CLOUD027,Batch1,Decreasing,0.15838403863,4.1128768647
CLOUD167,CLOUD063,Batch2,Decreasing,0.379248377888,24.428731478
CLOUD148,CLOUD178,Batch2,Decreasing,0.833404662304,4.74073638562
CLOUD229,CLOUD112,Batch1,Decreasing,0.722587040651,3.92073293487
CLOUD088,CLOUD089,Batch2,Decreasing,0.655686708843,6.9264220475
CLOUD052,CLOUD104,Batch2,Decreasing,0.632191828448,4.59945579356
CLOUD087,CLOUD031,Batch2,Decreasing,0.876240945317,3.0451568968
CLOUD098,CLOUD103,Batch2,Decreasing,0.637397551404,4.20046047822
CLOUD126,CLOUD178,Batch2,Decreasing,0.761235940385,5.31194644967
CLOUD029,CLOUD209,Batch2,Decreasing,0.901158910222,3.737670052
CLOUD056,CLOUD117,Batch2,Decreasing,0.929559046475,4.02970092119
CLOUD201,CLOUD104,Batch2,Decreasing,0.536324268425,3.41760609937
CLOUD064,CLOUD112,Batch1,Decreasing,0.478299849553,3.72477207034
CLOUD121,CLOUD046,Batch2,Decreasing,0.662846072274,4.38110561818
CLOUD077,CLOUD027,Batch1,Decreasing,0.444567661267,3.47614607086
CLOUD129,CLOUD031,Batch2,Decreasing,0.290395907463,7.26489122089
CLOUD258,CLOUD112,Batch2,Decreasing,0.752928494916,5.39498847629
CLOUD136,CLOUD063,Batch2,Decreasing,0.806792362305,4.52298830111
CLOUD071,CLOUD112,Batch1,Decreasing,0.531990669562,3.40644160221
CLOUD233,CLOUD057,Batch2,Decreasing,0.870767659185,3.31935684854
CLOUD104,CLOUD027,Batch2,Decreasing,0.371463398338,6.3791002898
CLOUD034,CLOUD057,Batch2,Decreasing,0.864194121848,3.55904849507
CLOUD211,CLOUD141,Batch2,Decreasing,0.586129101918,4.57234504343
CLOUD087,CLOUD103,Batch2,Decreasing,-0.0586994315461,9.4850486825
CLOUD057,CLOUD152,Batch1,Decreasing,0.33754651848,4.23837344495
CLOUD200,CLOUD141,Batch2,Decreasing,0.29576101703,4.99467589674
CLOUD045,CLOUD143,Batch1,Decreasing,0.54538564539,3.41432107863
CLOUD044,CLOUD046,Batch2,Decreasing,-0.155529483892,6.71887869259
CLOUD123,CLOUD047,Batch1,Decreasing,-0.0483824147386,3.13223183349
CLOUD033,CLOUD178,Batch2,Decreasing,0.770148363475,4.52049593154
CLOUD094,CLOUD178,Batch2,Decreasing,0.612474841629,4.82622972156
CLOUD241,CLOUD027,Batch2,Decreasing,0.335157063726,5.74085042755
CLOUD149,CLOUD053,Batch1,Decreasing,0.550387491224,4.06343918079
CLOUD143,CLOUD196,Batch2,Decreasing,0.277241639065,4.12340451983
CLOUD074,CLOUD063,Batch1,Decreasing,0.658721351148,3.92416884667
CLOUD196,CLOUD101,Batch2,Decreasing,0.44770029712,5.61721052394
CLOUD075,CLOUD046,Batch2,Decreasing,-0.136848825294,7.80911039603
CLOUD196,CLOUD104,Batch2,Decreasing,0.671130068393,3.58783263314
CLOUD027,CLOUD101,Batch2,Decreasing,0.409484624507,9.13723606448
CLOUD027,CLOUD104,Batch2,Decreasing,0.275261719292,6.3791002898
CLOUD074,CLOUD103,Batch2,Decreasing,0.651620330621,5.43268958338
CLOUD074,CLOUD102,Batch2,Decreasing,0.498711213319,8.6592154116
CLOUD169,CLOUD179,Batch2,Decreasing,0.437344842183,4.33116331662
CLOUD199,CLOUD194,Batch2,Decreasing,0.454373480221,5.25744077221
CLOUD184,CLOUD194,Batch1,Decreasing,-0.0963476371295,3.93682557234
CLOUD054,CLOUD089,Batch1,Decreasing,0.330485113163,3.24800712266
CLOUD199,CLOUD046,Batch2,Decreasing,0.369816629452,4.42097718294
CLOUD076,CLOUD196,Batch2,Decreasing,0.717780275455,5.22393395042
CLOUD209,CLOUD053,Batch2,Decreasing,0.422821371826,10.6859502571
CLOUD095,CLOUD046,Batch2,Decreasing,0.541138449957,4.32486752876
CLOUD046,CLOUD104,Batch2,Decreasing,0.593490885876,3.14111272167
CLOUD031,CLOUD141,Batch2,Decreasing,-0.130505645711,11.1425704712
CLOUD046,CLOUD103,Batch2,Decreasing,0.629134875884,4.07186365883
CLOUD039,CLOUD143,Batch2,Decreasing,0.107703401397,4.09390580088
CLOUD178,CLOUD027,Batch1,Decreasing,0.446755913235,3.47217807423
CLOUD103,CLOUD104,Batch2,Decreasing,0.352968212835,4.29823055022
CLOUD184,CLOUD199,Batch1,Decreasing,0.327797607851,3.71683508654
