Drug1,Drug2,Batch,Plate,Well,S1,S2,C,Expected,Difference
CLOUD223,CLOUD062,Batch2,1315098,G06,0.17092077897523172,0.11217351376171572,0.14715177052102757,0.2639215083844061,-0.11676973786337852
CLOUD223,CLOUD063,Batch1,1315013,K18,0.3851883909719217,0.7556534777685975,0.843936472964289,0.8497729215064962,-0.005836448542207218
CLOUD223,CLOUD064,Batch2,1315089,K19,0.17092077897523172,0.08408286740674732,0.2691029900332227,0.24063213718634666,0.028470852846876032
CLOUD223,CLOUD065,Batch2,1315122,J03,0.17092077897523172,0.12763687437538843,0.1836155903087271,0.27674185935641493,-0.09312626904768784
CLOUD223,CLOUD066,Batch1,1315034,B09,0.3851883909719217,0.4324795740383732,0.3748278711098871,0.6510818537582319,-0.27625398264834483
CLOUD223,CLOUD067,Batch1,1315010,M19,0.3851883909719217,0.3482052694390893,0.3720738088680804,0.5992690329478236,-0.22719522407974324
CLOUD223,CLOUD068,Batch1,1315049,I02,0.3851883909719217,0,0.2866978793720738,0.3851883909719217,-0.0984905115998479
CLOUD223,CLOUD069,Batch1,1315040,A05,0.3851883909719217,0.08696279393057138,0.43174515744055814,0.4386541262339535,-0.006908968793395365
CLOUD223,CLOUD070,Batch2,1315080,A04,0.17092077897523172,0.03661237609053836,0,0.20127533922424112,-0.20127533922424112
CLOUD223,CLOUD071,Batch1,1315017,I13,0.3851883909719217,0.2840968205881452,0.08289727347838058,0.5598544143574805,-0.4769571408790999
CLOUD223,CLOUD072,Batch1,1315014,J02,0.3851883909719217,0.4343680738613264,0.2958780868447627,0.6522429253730309,-0.35636483852826817
CLOUD223,CLOUD073,Batch2,1315089,P17,0.17092077897523172,0.1157523701482863,0.7026172919536504,0.2668886638495436,0.43572862810410684
CLOUD223,CLOUD074,Batch1,1315064,M03,0.3851883909719217,0.09797904289779803,0.38768016157165147,0.445427043986948,-0.05774688241529652
CLOUD223,CLOUD075,Batch1,1315030,L12,0.3851883909719217,0.05784842166004382,0.025979987147709497,0.42075427217246797,-0.3947742850247585
CLOUD223,CLOUD076,Batch1,1315039,N08,0.3851883909719217,0.09732331379260592,0.37390985036261815,0.4450238941206983,-0.07111404375808017
CLOUD223,CLOUD077,Batch1,1315017,J16,0.3851883909719217,0.7965928315694221,0.753052418984669,0.874942911489351,-0.12189049250468198
CLOUD223,CLOUD078,Batch2,1315069,G07,0.17092077897523172,0.05923344947735202,0.271128757799206,0.2200300011265247,0.05109875667268127
CLOUD223,CLOUD079,Batch2,1315099,J10,0.17092077897523172,0.1499878453934042,0.28855036058666245,0.2952725849971787,-0.006722224410516231
CLOUD223,CLOUD080,Batch1,1315052,B17,0.3851883909719217,0.6781419260075278,0.28853392086661156,0.8021179196500099,-0.5135839987833983
CLOUD223,CLOUD081,Batch2,1315079,J14,0.17092077897523172,0.08989006833589934,0.1374280852443077,0.24544676680902236,-0.10801868156471467
CLOUD223,CLOUD082,Batch1,1315050,P04,0.3851883909719217,0.16291808194865198,0.6015789956853025,0.48535231907454074,0.11622667661076175
CLOUD223,CLOUD083,Batch1,1315016,D08,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD223,CLOUD084,Batch2,1315077,K20,0.17092077897523172,0.015274288955514248,0.35985738594927486,0.1835843745641767,0.17627301138509816
CLOUD223,CLOUD085,Batch2,1315094,D06,0.17092077897523172,0.03229073818977403,0.08435296977554503,0.1976923590399243,-0.11333938926437927
CLOUD223,CLOUD086,Batch1,1315049,H08,0.3851883909719217,0.600048961106521,0.027816028642247276,0.7541054582454486,-0.7262894296032013
CLOUD223,CLOUD087,Batch1,1315035,H07,0.3851883909719217,0.7499311484439548,0.04066831910401171,0.8462547670070241,-0.8055864479030124
CLOUD223,CLOUD088,Batch1,1315025,J24,0.3851883909719217,0.7163315890939135,0.7961993941063068,0.825597367860391,-0.02939797375408415
CLOUD223,CLOUD089,Batch1,1315007,J09,0.3851883909719217,0.4147617736160837,0.4216469292206004,0.6401887443721657,-0.2185418151515653
CLOUD223,CLOUD090,Batch1,1315006,G01,0.3851883909719217,0,0.39686036904434036,0.3851883909719217,0.011671978072418654
CLOUD223,CLOUD091,Batch2,1315074,H15,0.17092077897523172,0.04559327985306448,0.138238392350701,0.2087212199197747,-0.07048282756907367
CLOUD223,CLOUD092,Batch2,1315067,K10,0.17092077897523172,0.10069416308781044,0.22007941009642662,0.25440421726981455,-0.03432480717338793
CLOUD223,CLOUD093,Batch2,1315089,F12,0.17092077897523172,0.10656888960916203,0.06936228830726855,0.2592748309578703,-0.18991254265060176
CLOUD223,CLOUD094,Batch2,1315107,A24,0.17092077897523172,0.08009885746698009,0.5470383275261325,0.23732907732892952,0.30970925019720297
CLOUD223,CLOUD095,Batch1,1315019,N23,0.3851883909719217,0.6127263904735675,0.7319379417974846,0.7618996889929424,-0.029961747195457744
CLOUD223,CLOUD096,Batch2,1315087,D22,0.17092077897523172,0.3488507144207655,0.3870026740134512,0.4601456575411338,-0.07314298352768261
CLOUD223,CLOUD097,Batch1,1315052,M08,0.3851883909719217,0.2647965272586588,0.13430643532543832,0.5479883699608652,-0.4136819346354269
CLOUD223,CLOUD098,Batch1,1315053,L09,0.3851883909719217,0.013739710517457723,0.09024143945653168,0.39363572450273987,-0.3033942850462082
CLOUD223,CLOUD099,Batch1,1315004,P17,0.3851883909719217,0.03411102805209111,0.7172496098411824,0.40616024701422976,0.3110893628269526
CLOUD223,CLOUD100,Batch1,1315027,P08,0.3851883909719217,0.08709393975160976,0.7631506472046268,0.43873475620720337,0.3244158909974234
CLOUD223,CLOUD101,Batch2,1315115,H15,0.17092077897523172,0.12486832509521119,0.4096912729924642,0.2744465126758369,0.1352447603166273
CLOUD223,CLOUD102,Batch1,1315013,N12,0.3851883909719217,0.5085528932953884,0.3491232901863582,0.697852613574744,-0.34872932338838586
CLOUD223,CLOUD103,Batch1,1315015,J07,0.3851883909719217,0.8465069310566419,0.4262370329569448,0.9056306793082762,-0.4793936463513314
CLOUD223,CLOUD104,Batch1,1315013,A23,0.3851883909719217,0.9043422381345818,0.90085375929496,0.9411884975114974,-0.040334738216537325
CLOUD223,CLOUD105,Batch2,1315070,K19,0.17092077897523172,0.09333387353807097,0.2772060610971559,0.24830195414339984,0.02890410695375606
CLOUD223,CLOUD106,Batch1,1315064,N17,0.3851883909719217,0.6629027816028642,0.42531901220967594,0.7927487167583674,-0.3674297045486915
CLOUD223,CLOUD107,Batch1,1315012,G21,0.3851883909719217,0.25854524312249455,0.3087303773065271,0.5441450079026182,-0.23541463059609113
CLOUD223,CLOUD108,Batch2,1315078,E03,0.17092077897523172,0,0.016692326391702563,0.17092077897523172,-0.15422845258352916
CLOUD223,CLOUD109,Batch2,1315084,E19,0.17092077897523172,0.1142668071198986,0.25330200145855286,0.2656570144111847,-0.01235501295263186
CLOUD223,CLOUD110,Batch1,1315029,E06,0.3851883909719217,0,0.07922519048930501,0.3851883909719217,-0.3059632004826167
CLOUD223,CLOUD111,Batch1,1315048,H15,0.3851883909719217,0.09653643886637552,0.0810612319838428,0.4445401142811988,-0.363478882297356
CLOUD223,CLOUD112,Batch2,1315070,A07,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem
CLOUD223,CLOUD113,Batch1,1315045,O02,0.3851883909719217,0.360292542611463,0.589644725970807,0.6067004288156927,-0.01705570284488578
CLOUD223,CLOUD114,Batch1,1315013,B17,0.3851883909719217,0.1870926282933994,0.42348297071513813,0.5002151108102788,-0.07673214009514068
CLOUD223,CLOUD115,Batch2,1315075,K17,0.17092077897523172,0.9690057531804553,0.9765010939145936,0.9743033139906025,0.002197779923991061
CLOUD223,CLOUD116,Batch2,1315094,E24,0.17092077897523172,0.10461064743537811,0.5158415039299895,0.2576512930618517,0.2581902108681378
CLOUD223,CLOUD117,Batch2,1315092,A03,0.17092077897523172,0.8584393485130865,0.9003322259136213,0.882635005337471,0.017697220576150308
CLOUD223,CLOUD118,Batch2,1315070,J03,0.17092077897523172,0.010817599870350973,0.07381897739243183,0.17988942624909993,-0.1060704488566681
CLOUD223,CLOUD119,Batch2,1315070,K22,0.17092077897523172,0.17726818464197938,0.48707560165302655,0.3178901474106788,0.16918545424234777
CLOUD223,CLOUD120,Batch1,1315058,E05,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD223,CLOUD121,Batch1,1315053,O02,0.3851883909719217,0.23253465528320938,0.32892683374644266,0.5281533965413812,-0.1992265627949385
CLOUD223,CLOUD122,Batch1,1315045,G11,0.3851883909719217,0.11594602038006055,0.14165060130358942,0.45647335032218905,-0.31482274901859963
CLOUD223,CLOUD123,Batch1,1315038,C10,0.3851883909719217,0.42348297071513813,0.16460111998531163,0.6455506375932862,-0.4809495176079746
CLOUD223,CLOUD124,Batch1,1315047,H10,0.3851883909719217,0.22197741668961715,0.18663361791976496,0.5216626836947614,-0.33502906577499647
CLOUD223,CLOUD125,Batch2,1315076,O13,0.17092077897523172,0.10474569861977706,0.15809091645733742,0.2577632611926116,-0.0996723447352742
CLOUD223,CLOUD126,Batch2,1315086,O04,0.17092077897523172,0.14715177052102757,0.4023985090349243,0.29292125425122073,0.10947725478370357
CLOUD223,CLOUD127,Batch2,1315100,H23,0.17092077897523172,0.28983334683845186,0.38295113848148454,0.41121558439905687,-0.028264445917572323
CLOUD223,CLOUD128,Batch1,1315044,J09,0.3851883909719217,0.2328406621989657,0,0.528341533145631,-0.528341533145631
CLOUD223,CLOUD129,Batch2,1315088,A17,0.17092077897523172,0.792966534316506,0.9055992221051778,0.8283528555450707,0.0772463665601072
CLOUD223,CLOUD130,Batch2,1315076,I20,0.17092077897523172,0.04404019123247722,0.31529049509764207,0.20743358641603576,0.1078569086816063
CLOUD223,CLOUD131,Batch2,1315110,G08,0.17092077897523172,0.18280528320233377,0.2403370877562597,0.3224808407718348,-0.08214375301557511
CLOUD223,CLOUD132,Batch2,1315067,P05,0.17092077897523172,0.07996380628258114,0.5758042298030954,0.23721710919816957,0.33858712060492585
CLOUD223,CLOUD133,Batch1,1315057,L11,0.3851883909719217,0.1466997154135683,0.017717800422289504,0.4753810790492988,-0.45766327862700934
CLOUD223,CLOUD134,Batch2,1315109,O20,0.17092077897523172,0.03708505523593459,0.5004456689085164,0.20166722768190087,0.2987784412266155
CLOUD223,CLOUD135,Batch1,1315028,A01,0.3851883909719217,0.4303681263196548,0.4124667217479115,0.649783711188908,-0.2373169894409965
CLOUD223,CLOUD136,Batch2,1315106,P01,0.17092077897523172,0.2582313696891123,0.42751802933311733,0.3850150418012399,0.04250298753187742
CLOUD223,CLOUD137,Batch1,1315006,K01,0.3851883909719217,0.735457021328682,0.41705682548425593,0.8373559056260063,-0.4202990801417503
CLOUD223,CLOUD138,Batch2,1315123,P18,0.17092077897523172,0.2269670205007699,0.2322340166923265,0.3590944195303226,-0.12686040283799613
CLOUD223,CLOUD139,Batch1,1315042,G17,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD223,CLOUD140,Batch1,1315049,H01,0.3851883909719217,0.43790901102936347,0.522629211420178,0.6544199346507791,-0.13179072323060104
CLOUD223,CLOUD141,Batch1,1315024,N15,0.3851883909719217,0.1295851857680555,0.20223997062333604,0.4648588675401824,-0.26261889691684637
CLOUD223,CLOUD142,Batch1,1315059,H12,0.3851883909719217,0.36695912184758234,0.03607821536766727,0.6107991191225645,-0.5747209037548971
CLOUD223,CLOUD143,Batch1,1315064,C23,0.3851883909719217,0.8312153283235629,0.88432938584412,0.8962292244273338,-0.011899838583213751
CLOUD223,CLOUD144,Batch1,1315003,K22,0.3851883909719217,0.5461043133860539,0.5520058753327824,0.7209396625819754,-0.16893378724919295
CLOUD223,CLOUD145,Batch1,1315015,O24,0.3851883909719217,0.46525291471587255,0.9063618837785734,0.6712312840733905,0.2351305997051829
CLOUD223,CLOUD146,Batch1,1315037,F16,0.3851883909719217,0.4632201544897772,0.2986321490865693,0.6699815194880167,-0.37134937040144733
CLOUD223,CLOUD147,Batch1,1315015,N01,0.3851883909719217,0.34040209308730374,0.5455797301019003,0.5944715495394526,-0.048891819437552275
CLOUD223,CLOUD148,Batch2,1315095,M07,0.17092077897523172,0.06659373902709131,0.10542095454177143,0.2261322642529393,-0.12071130971116788
CLOUD223,CLOUD149,Batch1,1315023,K05,0.3851883909719217,0.16132247445935133,0.1903057009088405,0.4843713210666666,-0.2940656201578261
CLOUD223,CLOUD150,Batch1,1315025,B12,0.3851883909719217,0.1071330212062792,0.32158266776829153,0.4510550161197935,-0.12947234835150195
CLOUD223,CLOUD151,Batch2,1315110,M16,0.17092077897523172,0.06659373902709131,0.2727493720119926,0.2261322642529393,0.04661710775905331
CLOUD223,CLOUD152,Batch2,1315116,G21,0.17092077897523172,0.9901412635388812,0.9902763147232801,0.9918263264545272,-0.0015500117312470252
CLOUD223,CLOUD153,Batch2,1315066,L09,0.17092077897523172,0.04079896280690392,0.2415525484158497,0.20474635127779814,0.036806197138051555
CLOUD223,CLOUD154,Batch2,1315108,O23,0.17092077897523172,0.04108257029414151,0.6353618021230046,0.20498148435239386,0.4303803177706108
CLOUD223,CLOUD155,Batch1,1315007,D23,0.3851883909719217,0.23174778035697885,0.704397319379418,0.5276696167018815,0.17672770267753646
CLOUD223,CLOUD156,Batch2,1315100,N19,0.17092077897523172,0.3490803014342437,0.6053804391864517,0.46033600336342584,0.14504443582302584
CLOUD223,CLOUD157,Batch1,1315048,J01,0.3851883909719217,0.12394591546340368,0.4097126595061048,0.46139177869043513,-0.051679119184330324
CLOUD223,CLOUD158,Batch2,1315085,A05,0.17092077897523172,0,0.14431569564865093,0.17092077897523172,-0.026605083326580792
CLOUD223,CLOUD159,Batch2,1315115,G16,0.17092077897523172,0.10238230289279647,0.1888825865002837,0.2558038189043133,-0.06692123240402961
CLOUD223,CLOUD160,Batch2,1315086,C23,0.17092077897523172,0.20036193717418907,0.36188315371525814,0.33703669777062195,0.024846455944636192
CLOUD223,CLOUD161,Batch2,1315090,G23,0.17092077897523172,0.18476352537611762,0.6446803338465279,0.32410437866785335,0.32057595517867454
CLOUD223,CLOUD162,Batch1,1315010,E06,0.3851883909719217,0.09037258527757006,0.2206003855687138,0.4407505055384518,-0.220150119969738
CLOUD223,CLOUD163,Batch1,1315008,C20,0.3851883909719217,0.1032248757393345,0.14624070503993386,0.4486522429169454,-0.3024115378770115
CLOUD223,CLOUD164,Batch1,1315022,A04,0.3851883909719217,0.49062963108680535,0.49233452676030476,0.686833183897253,-0.19449865713694825
CLOUD223,CLOUD167,Batch1,1315056,P07,0.3851883909719217,0.19566082193457573,0.6796107592031579,0.5054829357292746,0.17412782347388334
CLOUD223,CLOUD168,Batch1,1315045,L11,0.3851883909719217,0.5868906637290002,0.11319195813825389,0.7460155842627052,-0.6328236261244513
CLOUD223,CLOUD169,Batch2,1315073,N24,0.17092077897523172,0.05619479782837706,0.7402965724009399,0.2175107181844269,0.522785854216513
CLOUD223,CLOUD170,Batch1,1315032,A10,0.3851883909719217,0.3078123565592582,0.4087946387588359,0.5744350011868438,-0.16564036242800784
CLOUD223,CLOUD171,Batch1,1315037,L02,0.3851883909719217,0.604180054469231,0.490498485265767,0.7566453024028216,-0.26614681713705457
CLOUD223,CLOUD175,Batch2,1315103,G09,0.17092077897523172,0.23405720768171145,0.24236285552224301,0.3649727463952175,-0.12260989087297447
CLOUD223,CLOUD177,Batch2,1315070,D23,0.17092077897523172,0.32501418037436197,0.4109067336520542,0.4403832824620113,-0.029476548809957093
CLOUD223,CLOUD178,Batch1,1315043,O16,0.3851883909719217,0.6168793414731173,0.8099697053153401,0.7644529714791904,0.045516733836149625
CLOUD223,CLOUD179,Batch1,1315036,F04,0.3851883909719217,0.9778144986076684,0.9733773983292022,0.9863600961918861,-0.012982697862683912
CLOUD223,CLOUD180,Batch1,1315009,N24,0.3851883909719217,0.037389673578051306,0.8081336638208023,0.408175996345478,0.3999576674753243
CLOUD223,CLOUD181,Batch2,1315093,F07,0.17092077897523172,0,0.14026416011668433,0.17092077897523172,-0.030656618858547396
CLOUD223,CLOUD182,Batch2,1315078,F19,0.17092077897523172,0.06335251060151802,0.18726197228749705,0.22344502911470168,-0.03618305682720463
CLOUD223,CLOUD183,Batch2,1315072,I19,0.17092077897523172,0.24020203657186084,0.271128757799206,0.370067296344793,-0.09893853854558704
CLOUD223,CLOUD184,Batch1,1315005,O18,0.3851883909719217,0.49718692213872606,0.29496006609749376,0.6908646825597498,-0.395904616462256
CLOUD223,CLOUD186,Batch1,1315005,B12,0.3851883909719217,0.5191101318889806,0.13889653906178276,0.7043433264213638,-0.565446787359581
CLOUD223,CLOUD187,Batch2,1315079,H09,0.17092077897523172,0,0.020743861923669178,0.17092077897523172,-0.15017691705156255
CLOUD223,CLOUD189,Batch2,1315102,K22,0.17092077897523172,0,0.1690300623936473,0.17092077897523172,-0.001890716581584434
CLOUD223,CLOUD191,Batch1,1315015,H14,0.3851883909719217,0.2355510091670929,0.09115946020380057,0.5300078859261297,-0.4388484257223291
CLOUD223,CLOUD192,Batch2,1315069,I20,0.17092077897523172,0.06848445560867586,0.3870026740134512,0.22769981808357803,0.15930285592987314
CLOUD223,CLOUD193,Batch2,1315102,H07,0.17092077897523172,1.0,1.0,0.9999999999999999,1.1102230246251565e-16
CLOUD223,CLOUD194,Batch1,1315055,M06,0.3851883909719217,0.5575139998163958,0.12971633158909388,0.7279544702547198,-0.5982381386656259
CLOUD223,CLOUD195,Batch1,1315046,M02,0.3851883909719217,0.43738442774520986,0.621775452125218,0.6540974147577794,-0.032321962632561374
CLOUD223,CLOUD196,Batch1,1315008,A07,0.3851883909719217,0.4843346316769616,0.7760029376663913,0.6829629451812561,0.09303999248513517
CLOUD223,CLOUD197,Batch2,1315084,N17,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD223,CLOUD198,Batch1,1315024,H07,0.3851883909719217,0.2784356926466538,0.01312769668594506,0.5563738871788584,-0.5432461904929133
CLOUD223,CLOUD199,Batch2,1315087,A15,0.17092077897523172,0.2765983307673609,0.40645004456689093,0.40024270758458647,0.006207336982304468
CLOUD223,CLOUD200,Batch1,1315040,A20,0.3851883909719217,0.15465589522323198,0.7190856513357202,0.48027263075979487,0.23881302057592535
CLOUD223,CLOUD201,Batch1,1315049,E03,0.3851883909719217,0.533798463845283,0.10217570917102722,0.7133738834253566,-0.6111981742543293
CLOUD223,CLOUD202,Batch2,1315124,H08,0.17092077897523172,0.11089052750992635,0.10380034032898479,0.2628578111421871,-0.15905747081320232
CLOUD223,CLOUD203,Batch2,1315114,N16,0.17092077897523172,0.12027658482564896,0.14026416011668433,0.2706395962300002,-0.1303754361133159
CLOUD223,CLOUD204,Batch1,1315040,P19,0.3851883909719217,0.170764973574117,0.7603965849628201,0.4901766791406619,0.27021990582215827
CLOUD223,CLOUD205,Batch1,1315023,O01,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD223,CLOUD206,Batch1,1315047,M08,0.3851883909719217,0.0974544596136444,0.07096300376388502,0.4451045240939483,-0.37414152033006326
CLOUD223,CLOUD207,Batch2,1315105,P06,0.17092077897523172,0.10096426545660815,0.7415120330605299,0.25462815353133433,0.4868838795291956
CLOUD223,CLOUD208,Batch1,1315027,J12,0.3851883909719217,0.50182074114875,0.03148811163132283,0.6937136082812474,-0.6622254966499246
CLOUD223,CLOUD209,Batch1,1315046,E22,0.3851883909719217,0.7273478380611401,0.7796750206554668,0.8323702856133854,-0.05269526495791865
CLOUD223,CLOUD210,Batch1,1315045,A23,0.3851883909719217,0.08250383601526531,0.5373175433764803,0.4359127071434557,0.1014048362330246
CLOUD223,CLOUD211,Batch2,1315100,K17,0.17092077897523172,0.29365529535694035,0.5105745077384329,0.41438428249956205,0.09619022523887089
CLOUD223,CLOUD212,Batch2,1315070,O04,0.17092077897523172,0.05126542959781774,0,0.21342388141169055,-0.21342388141169055
CLOUD223,CLOUD213,Batch1,1315032,D07,0.3851883909719217,0.23096090543074846,0.32066464702102265,0.527185836862382,-0.2065211898413593
CLOUD223,CLOUD215,Batch1,1315012,L12,0.3851883909719217,0.4360729695348257,0.09115946020380057,0.65329111502528,-0.5621316548214794
CLOUD223,CLOUD216,Batch1,1315056,B10,0.3851883909719217,0.32223839687348355,0,0.5833042982443366,-0.5833042982443366
CLOUD223,CLOUD218,Batch1,1315064,P24,0.3851883909719217,0.29102569146634133,0.7429541907647113,0.5641143646108521,0.17883982615385918
CLOUD223,CLOUD219,Batch1,1315030,P16,0.3851883909719217,0.26296048576412107,0.7328559625447535,0.5468595503353662,0.18599641220938734
CLOUD223,CLOUD220,Batch1,1315023,D02,0.3851883909719217,0.052143578444872815,0.2453869457449738,0.4172468683360958,-0.171859922591122
CLOUD223,CLOUD221,Batch1,1315039,N07,0.3851883909719217,0.6254475351142935,0.3408611034609382,0.769720796398186,-0.42885969293724785
CLOUD223,CLOUD222,Batch2,1315110,A05,0.17092077897523172,0.039043297409718326,0.26018961186289613,0.20329076557791934,0.056898846284976795
CLOUD224,CLOUD001,Batch1,1315056,B20,0.4442040104392073,0.2966125034425777,0.4556136968695492,0.6090600503061788,-0.1534463534366296
CLOUD224,CLOUD002,Batch2,1315097,G02,0.09569726926505155,0,0,0.09569726926505155,-0.09569726926505155
CLOUD224,CLOUD003,Batch2,1315084,J01,0.09569726926505155,0.03924587418631666,0.14107446722307765,0.13118742046181792,0.009887046761259732
CLOUD224,CLOUD004,Batch1,1315019,C07,0.4442040104392073,0.15465589522323198,0.3105664188010649,0.5301611367662138,-0.2195947179651489
CLOUD224,CLOUD005,Batch2,1315065,E16,0.09569726926505155,0.007941009642654713,0.04667368932825552,0.10287834596969678,-0.05620465664144126
CLOUD224,CLOUD006,Batch1,1315062,J15,0.4442040104392073,0.1878139303091107,0.24814100798678046,0.5485902396886612,-0.3004492317018807
CLOUD224,CLOUD007,Batch2,1315122,N02,0.09569726926505155,0.027145288064176504,0.08759419820111833,0.12024482738807317,-0.03265062918695484
CLOUD224,CLOUD008,Batch1,1315023,N03,0.4442040104392073,0.13561789353582246,0.14899476728174052,0.5195798917790999,-0.37058512449735936
CLOUD224,CLOUD009,Batch1,1315020,L12,0.4442040104392073,0.3235498550838677,0.112273937390985,0.6240317223177967,-0.5117577849268117
CLOUD224,CLOUD010,Batch1,1315048,D19,0.4442040104392073,0.42531901220967594,0.11319195813825389,0.680594611709303,-0.5674026535710491
CLOUD224,CLOUD011,Batch1,1315047,B12,0.4442040104392073,0.23568215498813128,0.1609290369962361,0.5751952069926558,-0.41426616999641974
CLOUD224,CLOUD012,Batch1,1315038,G07,0.4442040104392073,0.14296205951397356,0,0.5236617497764252,-0.5236617497764252
CLOUD224,CLOUD013,Batch2,1315122,O15,0.09569726926505155,0.04512060070766825,0,0.1364999516973972,-0.1364999516973972
CLOUD224,CLOUD014,Batch2,1315075,J15,0.09569726926505155,0.09171325932528432,0,0.1786338201175086,-0.1786338201175086
CLOUD224,CLOUD015,Batch2,1315065,K19,0.09569726926505155,0.09245604083947827,0.3391945547362451,0.17930551946913367,0.15988903526711143
CLOUD224,CLOUD016,Batch2,1315092,E22,0.09569726926505155,0.25019582421737846,0.4741106879507334,0.32195003632330804,0.15216065162742537
CLOUD224,CLOUD017,Batch2,1315069,J07,0.09569726926505155,0.42130567485076853,0,0.4766851415067318,-0.4766851415067318
CLOUD224,CLOUD018,Batch1,1315002,J10,0.4442040104392073,0.4738211083570489,0.10309372991829611,0.7075518822333049,-0.6044581523150088
CLOUD224,CLOUD019,Batch1,1315060,J02,0.4442040104392073,0.2756816304048471,0.39961443128614704,0.5974267550138019,-0.1978123237276549
CLOUD224,CLOUD020,Batch2,1315104,F03,0.09569726926505155,0,0.04383761445587889,0.09569726926505155,-0.051859654809172664
CLOUD224,CLOUD021,Batch2,1315112,J19,0.09569726926505155,0.13195851227615277,0.09367150149906825,0.2150277122600977,-0.12135621076102945
CLOUD224,CLOUD022,Batch1,1315003,N08,0.4442040104392073,0.2549605906807779,0.17010924446892497,0.5859100842356345,-0.41580083976670956
CLOUD224,CLOUD023,Batch2,1315076,N16,0.09569726926505155,0.2933446776328229,0.13256624260594774,0.36096966229497646,-0.22840341968902872
CLOUD224,CLOUD024,Batch1,1315027,F16,0.4442040104392073,0.9995409896263655,0.9935738547691177,0.999744883875167,-0.006171029106049275
CLOUD224,CLOUD025,Batch2,1315113,O08,0.09569726926505155,0.14100694163087826,0.028441779434405748,0.22321023163443823,-0.19476845220003247
CLOUD224,CLOUD026,Batch1,1315018,O01,0.4442040104392073,0.09483154319287612,0.5951528504544202,0.49691100182966896,0.09824184862475127
CLOUD224,CLOUD027,Batch1,1315057,J04,0.4442040104392073,0,0,0.4442040104392073,-0.4442040104392073
CLOUD224,CLOUD028,Batch2,1315095,C02,0.09569726926505155,0.05822056559436037,0.0373551576047323,0.14834628571696482,-0.11099112811223252
CLOUD224,CLOUD029,Batch2,1315072,J04,0.09569726926505155,0.04701131728925279,0,0.13820973186516997,-0.13820973186516997
CLOUD224,CLOUD030,Batch2,1315095,F13,0.09569726926505155,0,0.04707884288145218,0.09569726926505155,-0.048618426383599374
CLOUD224,CLOUD031,Batch1,1315048,J07,0.4442040104392073,0.5188259826100642,0.2903699623611493,0.7325654108538185,-0.44219544849266923
CLOUD224,CLOUD032,Batch1,1315039,H11,0.4442040104392073,0.6651847188889325,0,0.8139110095147992,-0.8139110095147992
CLOUD224,CLOUD033,Batch1,1315059,N17,0.4442040104392073,0.44352642369717554,0.44643348939686034,0.6907142179943384,-0.24428072859747807
CLOUD224,CLOUD034,Batch2,1315066,F06,0.09569726926505155,0.14391054209545426,0,0.22583596546351759,-0.22583596546351759
CLOUD224,CLOUD035,Batch1,1315029,N20,0.4442040104392073,0.06468986199088092,0.5474157715964381,0.48015837629898006,0.067257395297458
CLOUD224,CLOUD036,Batch2,1315087,I15,0.09569726926505155,0.017907787051292548,0.14107446722307765,0.11189132999695535,0.0291831372261223
CLOUD224,CLOUD037,Batch2,1315089,I03,0.09569726926505155,0.013856251519325933,0,0.10822751535172827,-0.10822751535172827
CLOUD224,CLOUD038,Batch2,1315102,F04,0.09569726926505155,0.22068714042622162,0,0.2952652529905708,-0.2952652529905708
CLOUD224,CLOUD039,Batch2,1315080,A03,0.09569726926505155,0.35310482672933047,0.016692326391702563,0.4150109283120759,-0.3983186019203734
CLOUD224,CLOUD040,Batch2,1315103,K01,0.09569726926505155,0.37727898873673127,0.21562272101126337,0.4368716890285975,-0.22124896801733415
CLOUD224,CLOUD041,Batch1,1315056,L21,0.4442040104392073,0.43480522659812115,0.45744973836408703,0.6858670116225147,-0.2284172732584277
CLOUD224,CLOUD042,Batch1,1315035,P21,0.4442040104392073,0.30807464820133507,0.7851831451390802,0.6154306643948614,0.16975248074421878
CLOUD224,CLOUD043,Batch1,1315046,M20,0.4442040104392073,0.08748737721472502,0.33535297897732486,0.4928291438323437,-0.15747616485501886
CLOUD224,CLOUD044,Batch1,1315018,E05,0.4442040104392073,0.6592306986137886,0.28577985862480487,0.8106017889241106,-0.5248219302993058
CLOUD224,CLOUD045,Batch2,1315122,N07,0.09569726926505155,0.015274288955514248,0.05518191394538541,0.10950985047755775,-0.05432793653217234
CLOUD224,CLOUD046,Batch1,1315005,D09,0.4442040104392073,0.2866978793720738,0.10951987514917834,0.6035495420097898,-0.4940296668606115
CLOUD224,CLOUD047,Batch1,1315055,J14,0.4442040104392073,0.6840478594816242,0,0.8243950674067386,-0.8243950674067386
CLOUD224,CLOUD048,Batch2,1315068,J20,0.09569726926505155,0.20157739783377907,0.5198930394619561,0.277984260580583,0.24190877888137308
